Time stamp,Error Wheel,Output wheel,Error Velocity / Brake,Output velocity,Center Point - Lane x,Center Point - Lane Y,GPS,Ego Velocity,P,I,D
1661940168:462973649,0.0,0.0,0.0,0.0,[],[],"(0.0, 0.0)","(0.0, 0.0)",0.0,0.0,0.0
1661940168:561248367,3.1302659657765757,0.17401370591361,12.780173638102212,1.0,[],[],"(0.0, 0.0)","(-17.218721774738324, 0.19503942694322648)",0.1565132982888288,0.0,0.017500407624781222
