Time stamp,Error Wheel,Output wheel,Error Velocity / Brake,Output velocity,Center Point - Lane x,Center Point - Lane Y,GPS,Ego Velocity,P,I,D
1661940166:857304642,0.0,0.0,0.0,0.0,[0.0],[0.0],"(0.0, 0.0)","(0.0, 0.0)",0.0,0.0,0.0
1661940166:958031171,3.1379549872072903,0.1746884066452183,13.473633947774236,1.0,[],[],"(0.0, 0.0)","(-16.526256708812546, 0.06011727362810799)",0.15689774936036452,0.0,0.017790657284853805
1661940167:56604357,-3.1375549971472965,-0.18890906950768155,13.651915065655594,1.0,[],[],"(0.0, 0.0)","(-16.347951675812233, -0.06600777110681855)",-0.15687774985736483,0.0,-0.03203131965031671
1661940167:160136705,3.1395557881556813,0.19336543254733146,13.55335596219384,1.0,[],[],"(0.0, 0.0)","(-16.446609920728545, 0.033499577583785856)",0.15697778940778406,0.0,0.03638764313954739
1661940167:258805172,3.1362769258709675,0.19535691510466932,13.3393497894957,1.0,[],[],"(0.0, 0.0)","(-16.660414821385462, 0.08856306304908995)",0.1568138462935484,0.0,0.038543068811120934
1661940167:360944394,3.1376907694868623,0.19870304047772672,13.334895243308075,1.0,[],[],"(0.0, 0.0)","(-16.66497789624641, 0.0650251423254776)",0.15688453847434314,0.0,0.04181850200338358
1661940167:456791149,-3.1409622291991606,-0.1973957527448536,13.374931145315248,1.0,[],[],"(0.0, 0.0)","(-16.625065550993472, -0.010480848207698923)",-0.15704811145995803,0.0,-0.040347641284895555
1661940167:558169924,-3.140757915937663,-0.1996969033238104,13.566134508067023,1.0,[],[],"(0.0, 0.0)","(-16.43385976648182, -0.013717964703077509)",-0.15703789579688315,0.0,-0.042659007526927244
1661940167:660426387,-3.099203190484049,-0.18441975052260814,13.41532098569946,1.0,[],[],"(0.0, 0.0)","(-16.569781017560093, -0.7028051205603922)",-0.15496015952420247,0.0,-0.029459590998405682
1661940167:757384874,-3.1264479359807567,-0.19841600066155302,13.387506462272544,1.0,[],[],"(0.0, 0.0)","(-16.610588432853728, -0.2515819059121883)",-0.15632239679903784,0.0,-0.04209360386251517
1661940167:860644163,-3.139246900167374,-0.19652919021382764,13.268947954196015,1.0,[],[],"(0.0, 0.0)","(-16.731006014023592, -0.039246886604040826)",-0.1569623450083687,0.0,-0.03956684520545895
1661940167:960652390,3.133383813372185,0.19539952474447114,13.23234812079911,1.0,[],[],"(0.0, 0.0)","(-16.767086937778448, 0.1376414292594137)",0.15666919066860927,0.0,0.03873033407586187
1661940168:58453865,3.1241517868884543,0.1950312407052531,13.071204950131378,1.0,[],[],"(0.0, 0.0)","(-16.926220382265242, 0.2952378895824513)",0.15620758934442272,0.0,0.03882365136083039
1661940168:257202081,3.112190721881005,0.19269732550723434,12.723827697851718,1.0,[],[],"(0.0, 0.0)","(-17.268705442749823, 0.5078796560781778)",0.15560953609405026,0.0,0.03708778941318408
1661940168:462973649,3.1258629619101828,0.19170133501688202,12.669641204629581,1.0,[],[],"(0.0, 0.0)","(-17.328214873157584, 0.27258995937702724)",0.15629314809550915,0.0,0.03540818692137289
1661940168:561248367,3.1281379313590985,0.19662922129925509,12.71392332316264,1.0,[],[],"(0.0, 0.0)","(-17.284512055097466, 0.2325723429193615)",0.15640689656795492,0.0,0.04022232473130018
1661940168:761564870,-3.1344222463276403,-0.19630637137986223,12.48243145344544,1.0,[],[],"(0.0, 0.0)","(-17.517118217865228, -0.1256070243729286)",-0.15672111231638203,0.0,-0.03958525906348021
1661940168:963401548,3.1388151286173547,0.1965736775820019,12.311713927006185,1.0,[],[],"(0.0, 0.0)","(-17.688217843614066, 0.04912959311775936)",0.15694075643086774,0.0,0.03963292115113414
1661940169:60090122,-3.139213630575607,-0.19668485694747181,12.02991717503117,1.0,[],[],"(0.0, 0.0)","(-17.97003197190017, -0.0427512002805535)",-0.15696068152878037,0.0,-0.03972417541869144
1661940169:257781156,3.139848530727189,0.18810546263864952,12.070393988144563,1.0,[],[],"(0.0, 0.0)","(-17.92957874124932, 0.03127141990833444)",0.15699242653635948,0.0,0.031113036102290034
1661940169:458529624,3.1310995092221163,0.19489343905364342,11.961373326705317,1.0,[],[],"(0.0, 0.0)","(-18.03763360118242, 0.18927844038174937)",0.15655497546110583,0.0,0.03833846359253758
1661940169:562842536,3.133707632992675,0.1956485622669147,11.806178592523981,1.0,[],[],"(0.0, 0.0)","(-18.193255823175573, 0.14345716998721003)",0.15668538164963375,0.0,0.03896318061728096
1661940169:759758655,3.140323242380524,0.19577453296848016,11.589291239005714,1.0,[],[],"(0.0, 0.0)","(-18.410693927443877, 0.023370753795170864)",0.15701616211902622,0.0,0.03875837084945393
1661940169:960710381,-3.135169256609171,-0.19368862739949524,11.588880146764915,1.0,[],[],"(0.0, 0.0)","(-18.410740032873615, -0.11826111842836722)",-0.15675846283045858,0.0,-0.03693016456903666
1661940170:58467895,-3.139994322556458,-0.19533936390351525,11.333637807810039,1.0,[],[],"(0.0, 0.0)","(-18.666338349071093, -0.029835013268187036)",-0.15699971612782293,0.0,-0.03833964777569231
1661940170:259546979,3.1388597065777146,0.19814858033093652,11.253685928039243,1.0,[],[],"(0.0, 0.0)","(-18.746244063900328, 0.05123261925432769)",0.15694298532888573,0.0,0.041205595002050795
1661940170:360235471,-3.1411832105575197,-0.19799977074843894,10.942682639799703,1.0,[],[],"(0.0, 0.0)","(-19.057315762781705, -0.007802885588944107)",-0.157059160527876,0.0,-0.04094061022056293
1661940170:565557095,-3.141415566627842,-0.19442225781883016,10.75049341084879,1.0,[],[],"(0.0, 0.0)","(-19.249506287320948, -0.00340883662311776)",-0.1570707783313921,0.0,-0.03735147948743807
1661940170:757731959,-3.1363717423174697,-0.19332305633113675,10.814767283398666,1.0,[],[],"(0.0, 0.0)","(-19.184971242478614, -0.10016394270744497)",-0.1568185871158735,0.0,-0.03650446921526327
1661940170:859713129,3.139412231680644,0.19713308752566897,10.600809932908469,1.0,[],[],"(0.0, 0.0)","(-19.39914395291, 0.04229838552590308)",0.15697061158403222,0.0,0.040162475941636744
1661940171:59284974,3.138511700293258,0.1978248308959185,10.582769126363981,1.0,[],[],"(0.0, 0.0)","(-19.417138716878647, 0.05982348682613446)",0.15692558501466292,0.0,0.04089924588125561
1661940171:158675842,-3.138724518515279,-0.1977620758424415,10.356481944847769,1.0,[],[],"(0.0, 0.0)","(-19.643437259465234, -0.056340185876497535)",-0.15693622592576395,0.0,-0.04082584991667752
1661940171:357830191,3.1397244038597782,0.1980654017449087,10.447921357621684,1.0,[],[],"(0.0, 0.0)","(-19.552044520520436, 0.036528144395466255)",0.1569862201929889,0.0,0.04107918155191978
1661940171:557425674,-3.1394986437099925,-0.19698165177506471,10.079070575200024,1.0,[],[],"(0.0, 0.0)","(-19.920885749399556, -0.04171459254476246)",-0.15697493218549963,0.0,-0.04000671958956507
1661940171:662695345,-3.1325233135756725,-0.19468959934384783,9.948742236371743,1.0,[],[],"(0.0, 0.0)","(-20.05043313194715, -0.18184918140725773)",-0.15662616567878362,0.0,-0.03806343366506421
1661940171:863296208,3.138040927622532,0.19561413617931714,9.86489726836524,1.0,[],[],"(0.0, 0.0)","(-20.134975732050712, 0.07151421686945336)",0.1569020463811266,0.0,0.038712089798190547
1661940171:958626236,3.135076850332416,0.1969698414084389,9.725236316291365,1.0,[],[],"(0.0, 0.0)","(-20.274333295669276, 0.1321054364769475)",0.1567538425166208,0.0,0.04021599889181809
1661940172:157369062,-3.1358987473421522,-0.19207881623090226,9.415243585463628,1.0,[],[],"(0.0, 0.0)","(-20.58442273068667, -0.11720703983269147)",-0.15679493736710762,0.0,-0.03528387886379463
1661940172:365790786,-3.138233557031669,-0.19716355375447941,9.477101487550815,1.0,[],[],"(0.0, 0.0)","(-20.522782727190744, -0.0689382681112319)",-0.15691167785158344,0.0,-0.040251875902895966
1661940172:461643525,-3.136470666514298,-0.19654715484584678,9.313000161957834,1.0,[],[],"(0.0, 0.0)","(-20.68672847948435, -0.10595808250247157)",-0.15682353332571491,0.0,-0.039723621520131855
1661940172:658707741,-3.126867136308535,-0.19596341402431877,9.188317034753624,1.0,[],[],"(0.0, 0.0)","(-20.809426594411804, -0.3064517216675142)",-0.15634335681542677,0.0,-0.039620057208892015
1661940172:859250421,3.134297983211327,0.1931257169047561,9.141157051842288,1.0,[],[],"(0.0, 0.0)","(-20.858287977991143, 0.1521570343391333)",0.15671489916056636,0.0,0.03641081774418976
1661940172:962037870,-3.136538885138333,-0.19623212702992482,9.003279906089933,1.0,[],[],"(0.0, 0.0)","(-20.996451960322712, -0.1061121098993334)",-0.15682694425691668,0.0,-0.039405182773008154
1661940173:161624122,-3.1378325372113625,-0.1964362487510079,8.970045004407758,1.0,[],[],"(0.0, 0.0)","(-21.029806330019035, -0.07907489188321498)",-0.15689162686056812,0.0,-0.03954462189043977
1661940173:257978560,-3.1375504300108026,-0.1949871352271062,8.700972318553653,1.0,[],[],"(0.0, 0.0)","(-21.29885367319084, -0.08609519744329511)",-0.15687752150054013,0.0,-0.038109613726566086
1661940173:457750244,-3.135153348305696,-0.19551409984805523,8.625559640665326,1.0,[],[],"(0.0, 0.0)","(-21.37399721899451, -0.13763559557718702)",-0.15675766741528482,0.0,-0.038756432432770424
1661940173:659666119,-3.138748977796583,-0.19718448961745688,8.348871796592267,1.0,[],[],"(0.0, 0.0)","(-21.65104066262904, -0.06156870618849942)",-0.15693744888982916,0.0,-0.04024704072762772
1661940173:758376894,-3.1392975143434048,-0.19747007876079145,8.334803427120796,1.0,[],[],"(0.0, 0.0)","(-21.665139510414495, -0.049724599279691806)",-0.15696487571717024,0.0,-0.040505203043621214
1661940173:959164460,3.1393997556041673,0.19102162266695266,8.242024819739168,1.0,[],[],"(0.0, 0.0)","(-21.757922865389133, 0.04771298170369539)",0.15696998778020838,0.0,0.03405163488674428
1661940174:159579107,-3.1377248681569654,-0.19611620105090466,8.186235563168754,1.0,[],[],"(0.0, 0.0)","(-21.813601272649006, -0.08437074996246093)",-0.1568862434078483,0.0,-0.03922995764305638
1661940174:258731977,3.1412217179468747,0.19784738447695824,8.020865446672268,1.0,[],[],"(0.0, 0.0)","(-21.979133041237457, 0.008152844219369874)",0.15706108589734374,0.0,0.04078629857961449
1661940174:458687606,-3.140911190164356,-0.1977642958692023,8.118248099894974,1.0,[],[],"(0.0, 0.0)","(-21.88174681924558, -0.014911612450274779)",-0.1570455595082178,0.0,-0.0407187363609845
1661940174:562783212,-3.139497883012207,-0.19757122491032553,7.90986606008979,1.0,[],[],"(0.0, 0.0)","(-22.090085473469696, -0.04627372879023198)",-0.15697489415061036,0.0,-0.04059633075971517
1661940174:756532005,3.1385784783172674,0.19803947130352828,7.921815643871522,1.0,[],[],"(0.0, 0.0)","(-22.07808406326379, 0.06654741658172056)",0.15692892391586338,0.0,0.041110547387664884
1661940174:857199139,3.1305122534167076,0.19581236476058148,7.6883294745236554,1.0,[],[],"(0.0, 0.0)","(-22.310300878825558, 0.247217179187286)",0.1565256126708354,0.0,0.03928675208974608
1661940175:57679814,-3.1403311775020244,-0.19783963296074383,7.554311253796133,1.0,[],[],"(0.0, 0.0)","(-22.445670887047978, -0.028314692117210133)",-0.15701655887510124,0.0,-0.040823074085642584
1661940175:158154078,-3.1382797793315915,-0.19700389554529615,7.7403125757715046,1.0,[],[],"(0.0, 0.0)","(-22.259565272793477, -0.07374341057251299)",-0.1569139889665796,0.0,-0.04008990657871656
1661940175:362132940,3.138819599577452,0.197320520249138,7.827300812807977,1.0,[],[],"(0.0, 0.0)","(-22.172613935118974, 0.06148601364259136)",0.1569409799788726,0.0,0.04037954027026537
1661940175:560834043,-3.1381356995870098,-0.19631975131295362,7.805834405775034,1.0,[],[],"(0.0, 0.0)","(-22.19403297832531, -0.0767240567736429)",-0.1569067849793505,0.0,-0.03941296633360311
1661940175:658411369,3.1403266455741634,0.1951082620402434,7.936960064170087,1.0,[],[],"(0.0, 0.0)","(-22.063022254773564, 0.02793197794646609)",0.15701633227870818,0.0,0.038091929761535234
1661940175:858192971,-3.1299945236092728,-0.19197444937605063,7.745860827234782,1.0,[],[],"(0.0, 0.0)","(-22.25264241376294, -0.2581006121692206)",-0.15649972618046365,0.0,-0.03547472319558697
1661940176:58683109,3.1402276979084247,0.19504980605152233,7.885163444588777,1.0,[],[],"(0.0, 0.0)","(-22.114815954294066, 0.030185762425636822)",0.15701138489542124,0.0,0.03803842115610109
1661940176:261608785,3.138898896315434,0.1928743773115421,8.092603535058196,1.0,[],[],"(0.0, 0.0)","(-21.907316981359905, 0.05901313721986423)",0.1569449448157717,0.0,0.035929432495770394
1661940176:363022045,3.1404545153320447,0.19218609136271342,8.24483844931591,1.0,[],[],"(0.0, 0.0)","(-21.75514746031679, 0.024760376318738755)",0.15702272576660226,0.0,0.03516336559611115
1661940176:561503354,3.1368161833493207,0.1971950095683064,8.15676406528937,1.0,[],[],"(0.0, 0.0)","(-21.842986762096874, 0.1043331696756098)",0.15684080916746604,0.0,0.040354200400840375
