Time stamp,Error Wheel,Output wheel,Error Velocity / Brake,Output velocity,Center Point - Lane x,Center Point - Lane Y,GPS,Ego Velocity,P,I,D
1661939218:228901542,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.01483408430987315, 0.0065829003601664635)",-0.0,0.0,-0.0
1661939218:412919829,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.004112122569919091, 0.011200606907183162)",-0.0,0.0,-0.0
1661939218:609280377,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.003725168694542125, 0.00867586078163615)",-0.0,0.0,-0.0
1661939218:808979443,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.008341268658949389, -0.004732654998535615)",-0.0,0.0,-0.0
1661939219:7112289,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.00023270228344640534, -0.0008428289999269103)",-0.0,0.0,-0.0
1661939219:231770769,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.0016596857161156747, -0.005841700213900072)",-0.0,0.0,-0.0
1661939219:505978568,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.0059068956960287985, -0.010707013041672835)",-0.0,0.0,-0.0
1661939219:710324989,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.0024704576177565795, 0.00818674029363839)",-0.0,0.0,-0.0
1661939219:907292387,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.0020997955212150366, 0.0024473049198803663)",-0.0,0.0,-0.0
1661939220:113423888,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.00022694803062763949, -0.0027616293435745285)",-0.0,0.0,-0.0
1661939220:306498341,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.007973506526943399, -0.002790587149208091)",-0.0,0.0,-0.0
1661939220:511285028,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.006260980681707764, -0.0011005006990082288)",-0.0,0.0,-0.0
1661939220:708676091,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.006080004670237003, 0.015374526740236247)",-0.0,0.0,-0.0
1661939220:916761425,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.008174019951689116, 0.0037517989856424355)",-0.0,0.0,-0.0
1661939221:111351559,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.007482994945115511, 0.004824844478586517)",-0.0,0.0,-0.0
1661939221:307323749,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.01421920924429484, 0.008870790231639235)",-0.0,0.0,-0.0
1661939221:505341243,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.008913994304440568, 0.0011826883501056369)",-0.0,0.0,-0.0
1661939221:712991754,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.00568042008757236, 0.0070959696365209025)",-0.0,0.0,-0.0
1661939221:909870740,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.010746654216328465, -0.003405052796278314)",-0.0,0.0,-0.0
1661939222:111091476,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.0026469367682017773, -0.0021254134911442356)",-0.0,0.0,-0.0
1661939222:310446167,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.0014739088836375808, -0.006783951699536432)",-0.0,0.0,-0.0
1661939222:611806911,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.0019686364742566853, 0.002710925890182004)",-0.0,0.0,-0.0
1661939222:811727088,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.008821916606019681, 0.0005930607694209001)",-0.0,0.0,-0.0
1661939223:22472087,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.009790580789682472, -0.0012716031992457406)",-0.0,0.0,-0.0
1661939223:311458534,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.008827912075990372, 0.006660662307518648)",-0.0,0.0,-0.0
1661939223:505710298,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.009772161582950464, -0.0037984368942265323)",-0.0,0.0,-0.0
1661939223:712300560,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.004096847285389755, -0.006203664946431067)",-0.0,0.0,-0.0
1661939223:908571754,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.017103404453438296, -0.00529104184552729)",-0.0,0.0,-0.0
1661939224:115078955,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.01851974370378294, -0.0030716486664026975)",-0.0,0.0,-0.0
1661939224:323252157,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.0090212948128822, 0.005271732081895374)",-0.0,0.0,-0.0
1661939224:510804867,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.003778687635690062, 0.01447610297141288)",-0.0,0.0,-0.0
1661939224:706936736,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.007002084288961712, -0.005851853414902413)",-0.0,0.0,-0.0
1661939224:907811830,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.006924804951185177, -0.013886828780029024)",-0.0,0.0,-0.0
1661939225:109162165,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.013769663857520674, 0.003178412468368753)",-0.0,0.0,-0.0
1661939225:310215201,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.008994388979650396, -0.001983438288293587)",-0.0,0.0,-0.0
1661939225:509437397,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.01142161773947953, -0.01015280648067182)",-0.0,0.0,-0.0
1661939225:608687494,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.0019745176923605997, 0.009355268804712364)",-0.0,0.0,-0.0
1661939225:907088749,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.013778475848411452, -0.0022145131175892873)",-0.0,0.0,-0.0
1661939226:7062842,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.002590031698182991, 0.01109267030205494)",-0.0,0.0,-0.0
1661939226:211469673,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.010499476837725267, 0.009778721656946949)",-0.0,0.0,-0.0
1661939226:406868564,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.0019136343292127309, -0.009535280511184529)",-0.0,0.0,-0.0
1661939226:631697210,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.014778728699743449, -0.0020871093901223547)",-0.0,0.0,-0.0
1661939226:811888852,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.012706139505218698, 0.013021776591048787)",-0.0,0.0,-0.0
1661939227:15155376,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.010259748796284792, -0.005195759095599084)",-0.0,0.0,-0.0
1661939227:207939505,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.00393946629745771, 0.0006458519784694201)",-0.0,0.0,-0.0
1661939227:406765520,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.007966736005236421, 0.006400537139599239)",-0.0,0.0,-0.0
1661939227:606153408,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.003465769978981271, 0.008479495876228123)",-0.0,0.0,-0.0
1661939227:705542208,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.013217050443347266, -0.024289432184438194)",-0.0,0.0,-0.0
1661939227:910147636,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.010442530423562135, 0.0006197376825625786)",-0.0,0.0,-0.0
1661939228:107139530,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.0017935400642381013, 0.01251305559870606)",-0.0,0.0,-0.0
1661939228:315848125,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.008622550917799666, 0.0018373459282973394)",-0.0,0.0,-0.0
1661939228:506853022,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.001353956415900777, 0.0077605601093527375)",-0.0,0.0,-0.0
1661939228:709232636,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.005125323269910248, 0.0036594117654489403)",-0.0,0.0,-0.0
1661939228:906426209,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.0031353257453217284, 0.005271306366068554)",-0.0,0.0,-0.0
1661939229:106053832,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.005803194858252342, 0.0028172370984212622)",-0.0,0.0,-0.0
1661939229:327034105,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.0032273723984545077, 0.00601794696137053)",-0.0,0.0,-0.0
1661939229:511262733,-0.9047695325257212,-0.04536785786309952,29.994058286713862,1.0,[],[],"(0.0, 0.0)","(0.0036711874277818805, -0.004671866826521983)",-0.045238476626286064,0.0,-0.00012938123681345673
1661939229:706121159,2.5865214323081815,0.15654461259533745,29.983384268487296,1.0,[],[],"(0.0, 0.0)","(-0.014121093910857961, 0.008756554143209633)",0.12932607161540907,0.0,0.02721854097992838
1661939229:906427926,-1.105337624586193,-0.0668771995659233,29.99671680312279,1.0,[],[],"(0.0, 0.0)","(0.0014736062903529016, -0.0029339165352060582)",-0.05526688122930965,0.0,-0.011610318336613657
1661939230:105764707,-0.1419365235274677,-0.008454674712641459,29.992908674460143,1.0,[],[],"(0.0, 0.0)","(0.007020014540104301, -0.0010031419485637546)",-0.007096826176373385,0.0,-0.0013578485362680727
1661939230:306277371,1.4856655187367205,0.09001519082568718,29.992196527780873,1.0,[],[],"(0.0, 0.0)","(0.0006635137753288721, 0.007775212417974628)",0.07428327593683602,0.0,0.015731914888851162
1661939230:408578729,-0.16568236226907637,-0.009946346956938376,29.994438063331998,1.0,[],[],"(0.0, 0.0)","(0.0054857717637565055, -0.0009173045594754522)",-0.00828411811345382,0.0,-0.001662228843484556
1661939230:608416493,-2.0910379742847165,-0.12661339592573562,29.989936561402484,1.0,[],[],"(0.0, 0.0)","(-0.0050024329782411515, -0.008732036458019534)",-0.10455189871423583,0.0,-0.022061497211499775
1661939230:805504737,1.098064512549862,0.06668873095392054,29.992521547165023,1.0,[],[],"(0.0, 0.0)","(0.0034050905761893605, 0.006658274173757283)",0.054903225627493106,0.0,0.011785505326427439
1661939231:9323830,-1.5712266917204039,-0.09527702414534997,29.993490263167775,1.0,[],[],"(0.0, 0.0)","(-2.8015623203906623e-06, -0.006509736229378951)",-0.0785613345860202,0.0,-0.016715689559329762
1661939231:206186776,0.8963243962647881,0.05432278560274221,29.981323481252087,1.0,[],[],"(0.0, 0.0)","(0.01166320510268247, 0.014587049025553649)",0.04481621981323941,0.0,0.009506565789502796
1661939231:409376075,-1.9218953436439254,-0.11606856002208803,29.983619934588223,1.0,[],[],"(0.0, 0.0)","(-0.005633595677646747, -0.015380804355914867)",-0.09609476718219628,0.0,-0.019973792839891747
1661939231:610869048,0.2289361824695731,0.013799870675436771,29.99154495195814,1.0,[],[],"(0.0, 0.0)","(0.00823444206088617, 0.0019188020575502404)",0.011446809123478655,0.0,0.0023530615519581164
1661939231:827829451,1.6227032120318685,0.09816161064202775,29.976567287620735,1.0,[],[],"(0.0, 0.0)","(-0.0012157729927262688, 0.023401151798139723)",0.08113516060159343,0.0,0.01702645004043432
1661939232:8982279,-0.5195808080104226,-0.03148046634998557,29.99049614767234,1.0,[],[],"(0.0, 0.0)","(0.008249604146108511, -0.0047188177013402334)",-0.025979040400521132,0.0,-0.0055014259494644375
1661939232:205516781,-0.5195808080104226,-0.03148046634998557,29.99049614767234,1.0,[],[],"(0.0, 0.0)","(-0.0029290971874676884, -0.00796850399631258)",-0.025979040400521132,0.0,-0.0055014259494644375
1661939232:407845275,2.8860941441059604,0.15926905680285458,29.99102998831369,1.0,[],[],"(0.0, 0.0)","(-0.008678822042625395, 0.00226697101986969)",0.14430470720529803,0.0,0.014964349597556542
1661939232:509200369,-1.2208855368077998,-0.07406336421814796,29.985363799252127,1.0,[],[],"(0.0, 0.0)","(0.005017494591083035, -0.013749295267777626)",-0.06104427684038999,0.0,-0.01301908737775798
1661939232:718015671,1.523548471746064,0.09235179039644204,29.982048323154167,1.0,[],[],"(0.0, 0.0)","(0.0008478626875539147, 0.01793164327216743)",0.0761774235873032,0.0,0.016174366809138835
1661939232:914654311,-3.0611599865466794,-0.1847314513579843,29.99682220747919,1.0,[],[],"(0.0, 0.0)","(-0.0031675188337326396, -0.00025532282166136156)",-0.153057999327334,0.0,-0.031673452030650306
1661939233:106839674,-1.4905985773909065,-0.08959047332001335,29.988914536486988,1.0,[],[],"(0.0, 0.0)","(0.0008880765394962936, -0.011049833544372993)",-0.07452992886954533,0.0,-0.015060544450468024
1661939233:305321574,0.9448107228765895,0.057141975562469825,29.980060712902983,1.0,[],[],"(0.0, 0.0)","(0.011682354077234662, 0.016158520141131207)",0.047240536143829476,0.0,0.00990143941864035
1661939233:505054561,-0.8610687780785407,-0.05209350743856381,29.991455750581846,1.0,[],[],"(0.0, 0.0)","(0.005567664727763434, -0.006481150175611609)",-0.04305343890392704,0.0,-0.009040068534636774
1661939233:706812562,-1.1865945567137755,-0.07090810922816591,29.997997989235973,1.0,[],[],"(0.0, 0.0)","(0.0007503921108829537, -0.0018560600149780226)",-0.059329727835688774,0.0,-0.011578381392477136
1661939233:905876521,2.48659520303633,0.15016933264390037,29.990984467457483,1.0,[],[],"(0.0, 0.0)","(-0.007149763404844907, 0.005491876753889135)",0.1243297601518165,0.0,0.025839572492083872
1661939234:108727349,3.050001561158283,0.18228394790189517,29.97522372013101,1.0,[],[],"(0.0, 0.0)","(-0.024672429282444435, 0.002266115056503352)",0.15250007805791416,0.0,0.029783869843981025
1661939234:307886799,-0.4770686991161389,-0.028596983667320157,29.98693256601027,1.0,[],[],"(0.0, 0.0)","(0.011608386038195879, -0.006000267049399233)",-0.023853434955806947,0.0,-0.004743548711513211
1661939234:514582820,1.607716552529448,0.09705779419759875,29.985428479058744,1.0,[],[],"(0.0, 0.0)","(-0.0005378616295389519, 0.014561590826861974)",0.0803858276264724,0.0,0.016671966571126344
1661939234:705729136,-0.3000995403995493,-0.0179849274279416,29.988087577939936,1.0,[],[],"(0.0, 0.0)","(0.011380020993282032, -0.003521494218308109)",-0.015004977019977465,0.0,-0.0029799504079641354
1661939234:907652817,-1.0668169468304818,-0.06341348920794841,29.9977763142382,1.0,[],[],"(0.0, 0.0)","(0.0010738489145771626, -0.0019472100235678816)",-0.05334084734152409,0.0,-0.010072641866424321
1661939235:128681846,-0.4105376461408525,-0.024755508127074922,29.98654089969468,1.0,[],[],"(0.0, 0.0)","(0.012340734932371665, -0.005371558652530516)",-0.020526882307042624,0.0,-0.004228625820032298
1661939235:307673858,-3.0570182926218665,-0.18185299003298466,29.98732926536364,1.0,[],[],"(0.0, 0.0)","(-0.012625445883107099, -0.0010703422245843537)",-0.15285091463109335,0.0,-0.02900207540189131
1661939235:507214814,0.4253775518640001,0.025296646724866884,29.98902427328599,1.0,[],[],"(0.0, 0.0)","(0.009997602827548352, 0.004529295155230668)",0.02126887759320001,0.0,0.004027769131666875
1661939235:707241610,1.4037138119970571,0.08352124922039572,29.982448844561507,1.0,[],[],"(0.0, 0.0)","(0.002918866039550854, 0.017306740833249432)",0.07018569059985286,0.0,0.01333555862054287
1661939236:10755810,-0.22375079213363416,-0.013427530351621973,29.99413150890161,1.0,[],[],"(0.0, 0.0)","(0.005722201661123847, -0.0013021504987110882)",-0.011187539606681708,0.0,-0.0022399907449402643
1661939236:107573477,-1.333518645486858,-0.07859163370520322,29.9945662018102,1.0,[],[],"(0.0, 0.0)","(0.001277254786297431, -0.005281551190542698)",-0.0666759322743429,0.0,-0.011915701430860319
1661939236:406003290,-2.276111461668462,-0.13698083958935697,29.987538938757165,1.0,[],[],"(0.0, 0.0)","(-0.008078179620044082, -0.009487942944809402)",-0.1138055730834231,0.0,-0.02317526650593389
1661939236:606632225,0.5166706064123525,0.03121169153627843,29.994616183154097,1.0,[],[],"(0.0, 0.0)","(0.0046810601066805705, 0.0026595413341192337)",0.025833530320617627,0.0,0.005378161215660803
1661939236:731796539,3.001258640632585,0.1802900549191541,29.990967709466187,1.0,[],[],"(0.0, 0.0)","(-0.008943497082205158, 0.0012633812677869255)",0.15006293203162926,0.0,0.030227122887524816
1661939236:906842477,-0.5755134107681963,-0.03459307156852901,29.99290080659827,1.0,[],[],"(0.0, 0.0)","(0.005955605500715727, -0.003863846538750278)",-0.028775670538409816,0.0,-0.005817401030119194
1661939237:122359017,2.6193264604798596,0.15837015600685794,29.98778670107388,1.0,[],[],"(0.0, 0.0)","(-0.010585155354546141, 0.006092549284072886)",0.130966323023993,0.0,0.027403832982864935
1661939237:308129327,-1.4024196617454094,-0.0843035948261258,29.995312880579643,1.0,[],[],"(0.0, 0.0)","(0.0007854777496984541, -0.004620834682760673)",-0.07012098308727048,0.0,-0.014182611738855317
1661939237:505050129,-2.684491869774913,-0.16114775315165403,29.99184537783915,1.0,[],[],"(0.0, 0.0)","(-0.0073174346564406564, -0.003599029401786672)",-0.13422459348874566,0.0,-0.026923159662908355
1661939237:728519193,-0.4398462816495803,-0.02643554390900537,29.99023828650745,1.0,[],[],"(0.0, 0.0)","(0.008832565559292134, -0.004156541344850273)",-0.021992314082479016,0.0,-0.0044432298265263525
1661939237:908824156,3.0348117661337013,0.1827356005120137,29.993320723742947,1.0,[],[],"(0.0, 0.0)","(-0.006641233343923214, 0.0007118644460913104)",0.15174058830668508,0.0,0.030995012205328642
1661939238:105933324,-2.011656574647113,-0.11969054466693238,29.981014039558264,1.0,[],[],"(0.0, 0.0)","(-0.008101643815934048, -0.017170616220009035)",-0.10058282873235565,0.0,-0.019107715934576726
1661939238:307886052,0.42061176964134295,0.025281762928983938,29.98685726453913,1.0,[],[],"(0.0, 0.0)","(0.011997205622111349, 0.0053664282959145215)",0.02103058848206715,0.0,0.004251174446916788
1661939238:605642581,-1.162551322431702,-0.0688228414316359,29.990598983375385,1.0,[],[],"(0.0, 0.0)","(0.003732195815065698, -0.008628431373910296)",-0.058127566121585095,0.0,-0.010695275310050814
1661939238:808111793,-2.0839898980370255,-0.12333585646202079,29.987943204032664,1.0,[],[],"(0.0, 0.0)","(-0.005919427751111566, -0.010503651940982326)",-0.10419949490185128,0.0,-0.019136361560169513
1661939239:6049752,-1.8627505621026972,-0.11247955786635841,29.989369412449747,1.0,[],[],"(0.0, 0.0)","(-0.0030597415467148543, -0.010180735402264414)",-0.09313752810513487,0.0,-0.01934202976122354
1661939239:204606846,-3.1110941589567886,-0.18548009368673707,29.99069418145107,1.0,[],[],"(0.0, 0.0)","(-0.00930149094279412, -0.00028376946054863657)",-0.15555470794783943,0.0,-0.02992538573889763
1661939239:405309875,-2.692119305645112,-0.16231512760043365,29.986079105466303,1.0,[],[],"(0.0, 0.0)","(-0.012538216342277805, -0.006048506887869045)",-0.1346059652822556,0.0,-0.027709162318178063
1661939239:607683909,2.6316758466166346,0.15544527727947946,29.990524175444886,1.0,[],[],"(0.0, 0.0)","(-0.00827035864839149, 0.0046251939230980785)",0.13158379233083173,0.0,0.023861484948647742
1661939239:810186777,-2.5734976693599236,-0.1525079236590022,29.9963970742828,1.0,[],[],"(0.0, 0.0)","(-0.0030370050033304537, -0.0019384721647216887)",-0.1286748834679962,0.0,-0.023833040191006013
1661939240:8659082,2.1806139500018333,0.13018025487923937,29.998495691941603,1.0,[],[],"(0.0, 0.0)","(-0.0008615442511373908, 0.001233160264478924)",0.10903069750009167,0.0,0.021149557379147695
1661939240:208861854,1.429276643341127,0.08602992396964228,29.988798979814103,1.0,[],[],"(0.0, 0.0)","(0.0015798788942710717, 0.0110890412518099)",0.07146383216705636,0.0,0.014566091802585923
1661939240:406490203,0.5943353276885676,0.03570852452967686,29.98941143639821,1.0,[],[],"(0.0, 0.0)","(0.008772845932996891, 0.005929152838733598)",0.02971676638442838,0.0,0.005991758145248483
1661939240:610784091,0.6946523628277501,0.04209710678474735,29.991099074451533,1.0,[],[],"(0.0, 0.0)","(0.006838369943659886, 0.005697646192331211)",0.034732618141387506,0.0,0.007364488643359849
1661939240:819149106,-0.8955828016420011,-0.05406667100926729,29.98727906242281,1.0,[],[],"(0.0, 0.0)","(0.007951400164573389, -0.009929626793871259)",-0.04477914008210006,0.0,-0.009287530927167236
1661939241:7149292,2.4177248021432955,0.1455899138856841,29.997690157099917,1.0,[],[],"(0.0, 0.0)","(-0.0017306491228926116, 0.0015297803229520678)",0.12088624010716478,0.0,0.0247036737785193
1661939241:207583762,-0.04329968771064933,-0.0025970329672261637,29.98646447604203,1.0,[],[],"(0.0, 0.0)","(0.013522837314071652, -0.0005859008396962515)",-0.0021649843855324666,0.0,-0.0004320485816936972
1661939241:406511897,2.3939666809890756,0.14434980304600123,29.990379208260823,1.0,[],[],"(0.0, 0.0)","(-0.00705497501865714, 0.006541174296313132)",0.11969833404945379,0.0,0.024651468996547438
1661939241:609577458,-2.424170374971906,-0.14643067633809875,29.983932839450567,1.0,[],[],"(0.0, 0.0)","(-0.012106652703188697, -0.010563266939995227)",-0.12120851874859531,0.0,-0.025222157589503448
1661939241:830899441,-1.284923133114244,-0.07750831915479213,29.997663805192506,1.0,[],[],"(0.0, 0.0)","(0.000658795989455683, -0.002241382167957546)",-0.0642461566557122,0.0,-0.01326216249907992
1661939242:8140175,0.9472546473222963,0.057104216281276224,29.987316147833468,1.0,[],[],"(0.0, 0.0)","(0.007406278943170739, 0.010296947994350441)",0.04736273236611482,0.0,0.00974148391516141
1661939242:115435943,0.037614636500783,0.0022779667681640347,29.99560583747125,1.0,[],[],"(0.0, 0.0)","(0.004391054330921015, 0.00016524585316244874)",0.00188073182503915,0.0,0.00039723494312488467
1661939242:307547373,-2.0760481246349913,-0.12576345287059548,29.99716258897955,1.0,[],[],"(0.0, 0.0)","(-0.0013733857913014187, -0.0024828839616923104)",-0.10380240623174958,0.0,-0.02196104663884591
1661939242:509997320,1.5595528898603488,0.09445244942483329,29.98484160195601,1.0,[],[],"(0.0, 0.0)","(0.00017042890159205785, 0.015157439930593207)",0.07797764449301745,0.0,0.01647480493181584
1661939242:709888813,-1.999271733786339,-0.12029163434400532,29.98479110097781,1.0,[],[],"(0.0, 0.0)","(-0.006319062043885152, -0.013834018373296461)",-0.09996358668931696,0.0,-0.020328047654688357
1661939242:907329811,1.0968784378739043,0.06649534872721137,29.98141432146521,1.0,[],[],"(0.0, 0.0)","(0.00848205513831001, 0.016537296853755205)",0.05484392189369522,0.0,0.011651426833516146
1661939243:110249842,-1.6416222257267268,-0.09939745386747881,29.983750142885516,1.0,[],[],"(0.0, 0.0)","(-0.0011499487585090453, -0.016209117005375792)",-0.08208111128633634,0.0,-0.01731634258114246
1661939243:310173679,-2.6158168267070754,-0.1576818156834852,29.986994862448572,1.0,[],[],"(0.0, 0.0)","(-0.011248596394470362, -0.00652707299529462)",-0.13079084133535376,0.0,-0.026890974348131418
1661939243:506912120,2.0701669571639507,0.12526582711433254,29.990434371468165,1.0,[],[],"(0.0, 0.0)","(-0.004580722378613735, 0.008397513423575692)",0.10350834785819754,0.0,0.021757479256135
1661939243:706867823,-1.9372651140982045,-0.11654928820886853,29.990693110380853,1.0,[],[],"(0.0, 0.0)","(-0.0033348534188839753, -0.008688897919619123)",-0.09686325570491022,0.0,-0.019686032503958308
1661939243:905543387,1.3400544363901565,0.0804437529931035,29.97942309849605,1.0,[],[],"(0.0, 0.0)","(0.0047059335566343626, 0.02003155173379821)",0.06700272181950782,0.0,0.013441031173595666
1661939244:107610721,1.3400544363901565,0.0804437529931035,29.97942309849605,1.0,[],[],"(0.0, 0.0)","(-2.8358197110460853e-05, 0.009151537137429538)",0.06700272181950782,0.0,0.013441031173595666
1661939244:315560915,-0.12438768518039517,-0.0068694282297107915,29.995516102020467,1.0,[],[],"(0.0, 0.0)","(0.004449254582960572, -0.0005563045450651478)",-0.0062193842590197584,0.0,-0.000650043970691033
1661939244:513498326,-0.9668772733328391,-0.058397554093962196,29.993915053449733,1.0,[],[],"(0.0, 0.0)","(0.003455474803864102, -0.00500861941052395)",-0.04834386366664196,0.0,-0.01005369042732024
1661939244:609103382,1.636133247209264,0.09883245178292803,29.99504975041664,1.0,[],[],"(0.0, 0.0)","(-0.0003232039935168082, 0.004939687248816319)",0.0818066623604632,0.0,0.017025789422464823
1661939244:808512146,2.179218769279735,0.13193793333170395,29.985893248035243,1.0,[],[],"(0.0, 0.0)","(-0.008063048498743104, 0.011575305607285749)",0.10896093846398676,0.0,0.022976994867717197
1661939245:10622005,2.135530143802855,0.12846859079567965,29.987571610756692,1.0,[],[],"(0.0, 0.0)","(-0.006651561842874245, 0.01049864678106764)",0.10677650719014276,0.0,0.021692083605536906
1661939245:209057111,2.1721958692793253,0.13110352512051274,29.997987049397167,1.0,[],[],"(0.0, 0.0)","(-0.0011389214369643215, 0.001659767480663931)",0.10860979346396626,0.0,0.022493731656546462
1661939245:404493658,2.8768639186456126,0.17383896207885322,29.995618316782707,1.0,[],[],"(0.0, 0.0)","(-0.00422904076337011, 0.0011464562959202563)",0.14384319593228065,0.0,0.02999576614657257
1661939245:608458741,3.013531997917474,0.18188026670159432,29.997686912647406,1.0,[],[],"(0.0, 0.0)","(-0.002294146484460215, 0.0002954065140955218)",0.1506765998958737,0.0,0.031203666805720624
