Time stamp,Error Wheel,Output wheel,Error Velocity / Brake,Output velocity,Center Point - Lane x,Center Point - Lane Y,GPS,Ego Velocity,P,I,D
1661949164:140351707,0.06241880999595735,0.0037089345400726443,29.999999999999996,1.0,"[6.0, 7.0, 8.000000238418579, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 15.999999523162842, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0]","[2.2917875051498413, 2.4542057514190674, 2.5720789432525635, 2.6494522094726562, 2.6903711557388306, 2.698880195617676, 2.6790250539779663, 2.634851574897766, 2.570404052734375, 2.4897284507751465, 2.3968698978424072, 2.2958734035491943, 2.190784454345703, 2.08564829826355, 1.9845101237297058, 1.8914151787757874, 1.810408890247345, 1.7455365657806396, 1.7008431553840637, 1.6803742051124573]","(0.0, 0.0)","(4.441192815558717e-15, 2.7757455097241983e-16)",0.0031209404997978676,0.0,0.0005879940402747767
1661949164:305583175,0.06241880999595735,0.0037380311009377115,29.999999999999996,1.0,"[6.0, 7.0, 8.000000238418579, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 15.999999523162842, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0]","[2.2917875051498413, 2.4542057514190674, 2.5720789432525635, 2.6494522094726562, 2.6903711557388306, 2.698880195617676, 2.6790250539779663, 2.634851574897766, 2.570404052734375, 2.4897284507751465, 2.3968698978424072, 2.2958734035491943, 2.190784454345703, 2.08564829826355, 1.9845101237297058, 1.8914151787757874, 1.810408890247345, 1.7455365657806396, 1.7008431553840637, 1.6803742051124573]","(0.0, 0.0)","(4.441192815558717e-15, 2.7757455097241983e-16)",0.0031209404997978676,0.0,0.0006170906011398439
1661949164:561873538,0.06241880999595735,0.0037059944778916713,29.999999999999996,1.0,"[6.0, 7.0, 7.999999761581421, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0]","[2.5084431171417236, 2.6009581089019775, 2.6566296815872192, 2.678580641746521, 2.6699353456497192, 2.633817195892334, 2.573349714279175, 2.49165678024292, 2.3918615579605103, 2.277088165283203, 2.1504597663879395, 2.015100121498108, 1.8741331100463867, 1.7306818962097168, 1.5878705382347107, 1.4488221406936646, 1.3166608214378357, 1.1945098042488098, 1.0854929685592651, 0.9927338063716888, 0.9193558692932129, 0.8684828579425812, 0.8432384729385376, 0.846746027469635]","(0.0, 0.0)","(4.441192815558717e-15, 2.7757455097241983e-16)",0.0031209404997978676,0.0,0.0005850539780938037
1661949164:758236559,0.06241880999595735,0.0037030390159805346,29.999999999999996,1.0,"[6.0, 7.0, 7.999999761581421, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0]","[2.5084431171417236, 2.6009581089019775, 2.6566296815872192, 2.678580641746521, 2.6699353456497192, 2.633817195892334, 2.573349714279175, 2.49165678024292, 2.3918615579605103, 2.277088165283203, 2.1504597663879395, 2.015100121498108, 1.8741331100463867, 1.7306818962097168, 1.5878705382347107, 1.4488221406936646, 1.3166608214378357, 1.1945098042488098, 1.0854929685592651, 0.9927338063716888, 0.9193558692932129, 0.8684828579425812, 0.8432384729385376, 0.846746027469635]","(0.0, 0.0)","(4.441192815558717e-15, 2.7757455097241983e-16)",0.0031209404997978676,0.0,0.000582098516182667
1661949164:937894102,0.06241880999595735,0.0037124871533924238,29.999999999999996,1.0,"[6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.000000476837158, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 31.999999046325684, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0]","[2.430333971977234, 2.494416117668152, 2.531936764717102, 2.5442845821380615, 2.53284752368927, 2.4990142583847046, 2.4441733360290527, 2.3697131872177124, 2.277021646499634, 2.1674877405166626, 2.0424991846084595, 1.9034456014633179, 1.7517142295837402, 1.5886940360069275, 1.4157732129096985, 1.2343406081199646, 1.0457841157913208, 0.8514924049377441, 0.6528538465499878, 0.45125681161880493, 0.24808984994888306, 0.2480892539024353, 0.04474020004272461, -0.15740227699279785, -0.3569493889808655, -0.5525131225585938, -0.7427048683166504, -0.9261362552642822, -1.101418912410736, -1.2671642899513245, -1.4219841957092285, -1.5644899010658264, -1.6932935118675232, -1.8070061206817627, -1.9042395949363708, -1.9836053252220154, -2.0437148809432983, -2.083180546760559, -2.1006128787994385, -2.094624161720276, -2.063825488090515]","(0.0, 0.0)","(4.441192815558717e-15, 2.7757455097241983e-16)",0.0031209404997978676,0.0,0.0005915466535945562
1661949165:151377539,0.06241880999595735,0.0037174878724864397,29.999999999999996,1.0,"[6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.000000476837158, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]","[2.4019962549209595, 2.467684507369995, 2.50562059879303, 2.5173462629318237, 2.504404664039612, 2.4683377742767334, 2.410688042640686, 2.332998752593994, 2.236811637878418, 2.1236695051193237, 1.9951146841049194, 1.8526896834373474, 1.6979371905326843, 1.5323994755744934, 1.3576193451881409, 1.1751391291618347, 0.9865012168884277, 0.793248176574707, 0.5969225764274597, 0.399066686630249, 0.20122337341308594, 0.20122265815734863, 0.004933834075927734, -0.18825775384902954, -0.37680959701538086, -0.5591790676116943, -0.7338237762451172, -0.8992011547088623, -1.053768813610077, -1.1959843039512634, -1.3243048191070557, -1.43718820810318, -1.533091962337494, -1.610473394393921, -1.6677899956703186, -1.7034995555877686, -1.7160594463348389, -1.7039270401000977]","(0.0, 0.0)","(4.441192815558717e-15, 2.7757455097241983e-16)",0.0031209404997978676,0.0,0.0005965473726885722
1661949165:429401735,0.06241880999595735,0.0036852365604282495,29.999999999999996,1.0,"[6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.000000476837158, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0]","[2.378351092338562, 2.4354077577590942, 2.467294216156006, 2.4751498699188232, 2.4601136445999146, 2.423325300216675, 2.3659231662750244, 2.2890467643737793, 2.193835735321045, 2.081428647041321, 1.9529647827148438, 1.8095836639404297, 1.652424156665802, 1.4826257228851318, 1.3013272881507874, 1.1096681952476501, 0.9087877869606018, 0.6998247504234314, 0.4839186668395996, 0.2622087001800537, 0.035833895206451416]","(0.0, 0.0)","(4.4413834319643975e-15, 2.7758646449777485e-16)",0.0031209404997978676,0.0,0.0005642960606303822
1661949165:639437293,0.06241880999595735,0.003683347916348246,29.999999999999996,1.0,"[6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0]","[2.4048601388931274, 2.449171304702759, 2.4698479175567627, 2.4680423736572266, 2.4449079036712646, 2.4015971422195435, 2.3392633199691772, 2.259058713912964, 2.162136435508728, 2.0496491193771362, 1.922749400138855, 1.782590627670288, 1.6303253173828125, 1.4671064019203186, 1.294086515903473, 1.1124187111854553, 0.9232555627822876, 0.7277500629425049, 0.527055025100708, 0.32232314348220825, 0.11470741033554077]","(0.0, 0.0)","(4.441192815558717e-15, 2.7757455097241983e-16)",0.0031209404997978676,0.0,0.0005624074165503784
1661949165:801009212,0.06241880999595735,0.0037465566433514154,29.999999999999996,1.0,"[6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 15.999999523162842, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0]","[2.4003348350524902, 2.4477254152297974, 2.4683316946029663, 2.4638060331344604, 2.4358025789260864, 2.3859740495681763, 2.315973997116089, 2.2274550199508667, 2.1220715045928955, 2.0014755725860596, 1.867321252822876, 1.721261441707611, 1.5649495124816895, 1.4000386595726013, 1.228182077407837, 1.051033079624176, 0.870245099067688, 0.6874712705612183, 0.5043647289276123, 0.32257890701293945, 0.1437668800354004, -0.030417919158935547]","(0.0, 0.0)","(4.441192815558717e-15, 2.7757455097241983e-16)",0.0031209404997978676,0.0,0.000625616143553548
1661949165:969464507,0.06241880999595735,0.00374248109393648,29.999999999999996,1.0,"[6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0]","[2.3893730640411377, 2.4420489072799683, 2.466253161430359, 2.463812470436096, 2.4365519285202026, 2.386298656463623, 2.314878225326538, 2.224117398262024, 2.115841507911682, 1.9918774962425232, 1.8540510535240173, 1.7041884064674377, 1.5441160202026367, 1.3756597638130188, 1.2006461024284363, 1.0209007263183594, 0.8382501602172852, 0.6545203924179077, 0.471537709236145, 0.2911282777786255, 0.11511802673339844, -0.05466651916503906]","(0.0, 0.0)","(4.441192815558717e-15, 2.7757455097241983e-16)",0.0031209404997978676,0.0,0.0006215405941386124
1661949166:186041049,0.06241880999595735,0.003749263033889635,29.999999999999996,1.0,"[6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0]","[2.37940776348114, 2.44894015789032, 2.483873724937439, 2.486749768257141, 2.460108995437622, 2.4064935445785522, 2.328444242477417, 2.2285027503967285, 2.10921049118042, 1.9731085896492004, 1.8227387070655823, 1.660642147064209, 1.4893600940704346, 1.311434030532837, 1.1294053196907043, 0.9458154439926147, 0.7632056474685669, 0.5841174125671387, 0.41109198331832886, 0.2466709017753601, 0.09339535236358643, -0.04619312286376953, -0.16955316066741943]","(0.0, 0.0)","(4.441192815558717e-15, 2.7757455097241983e-16)",0.0031209404997978676,0.0,0.0006283225340917677
1661949166:397383393,0.06241880999595735,0.0037077069717179087,29.999999999999996,1.0,"[6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 15.999999523162842, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0]","[2.3759618997573853, 2.456258535385132, 2.4983726739883423, 2.505368947982788, 2.4803131818771362, 2.4262704849243164, 2.346306085586548, 2.2434850931167603, 2.1208735704421997, 1.9815356135368347, 1.8285369873046875, 1.6649432182312012, 1.4938192963600159, 1.3182305693626404, 1.141242504119873, 0.9659200310707092, 0.7953284978866577, 0.6325331926345825, 0.4805995225906372, 0.3425927758216858, 0.22157788276672363, 0.1206204891204834, 0.04278564453125]","(0.0, 0.0)","(4.441192815558717e-15, 2.7757455097241983e-16)",0.0031209404997978676,0.0,0.0005867664719200411
1661949166:615448666,0.06241880999595735,0.0037420158959803303,29.999999999999996,1.0,"[6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.000000476837158, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0]","[2.379726767539978, 2.44652783870697, 2.479516625404358, 2.4812722206115723, 2.454375386238098, 2.401405930519104, 2.324944853782654, 2.2275716066360474, 2.111866593360901, 1.9804100394248962, 1.8357820510864258, 1.6805631518363953, 1.5173330903053284, 1.3486723899841309, 1.1771612763404846, 1.0053797364234924, 0.8359078764915466, 0.6713262796401978, 0.5142150521278381, 0.36715400218963623, 0.23272383213043213, 0.11350452899932861, 0.012076139450073242]","(0.0, 0.0)","(4.441987158544422e-15, 2.776241974090264e-16)",0.0031209404997978676,0.0,0.0006210753961824626
1661949166:871719891,0.06241880999595735,0.0037461584800487966,29.999999999999996,1.0,"[6.0, 7.0, 7.999999761581421, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 15.999999523162842, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0]","[2.4044528007507324, 2.447596549987793, 2.462497591972351, 2.4511884450912476, 2.4156997203826904, 2.3580636978149414, 2.2803114652633667, 2.184475302696228, 2.0725868940353394, 1.946676790714264, 1.8087777495384216, 1.6609208583831787, 1.5051378011703491, 1.3434603810310364, 1.1779201030731201, 1.0105486512184143, 0.8433774709701538, 0.6784384846687317, 0.5177631378173828, 0.36338311433792114, 0.21732991933822632, 0.08163535594940186, -0.04166901111602783]","(0.0, 0.0)","(4.441129280392737e-15, 2.775705800245461e-16)",0.0031209404997978676,0.0,0.000625217980250929
1661949167:68946971,0.06241880999595735,0.0037464004551019245,29.999999999999996,1.0,"[6.0, 7.0, 8.000000238418579, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0]","[2.404012441635132, 2.4371442794799805, 2.4411983489990234, 2.4184638261795044, 2.3712289333343506, 2.301782965660095, 2.212414860725403, 2.10541307926178, 1.983066201210022, 1.8476638793945312, 1.70149427652359, 1.5468464493751526, 1.386009395122528, 1.221271574497223, 1.054921805858612, 0.8892491459846497, 0.7265425324440002, 0.5690903663635254, 0.41918182373046875, 0.27910542488098145, 0.15115028619766235, 0.037605106830596924, -0.059241294860839844]","(0.0, 0.0)","(4.441298711541844e-15, 2.7758116947136523e-16)",0.0031209404997978676,0.0,0.000625459955304057
1661949167:209285896,0.06241880999595735,0.0037050852721646687,29.999999999999996,1.0,"[6.0, 7.0, 8.000000238418579, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.000000476837158, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0]","[2.3860251903533936, 2.4265586137771606, 2.4338570833206177, 2.4107131958007812, 2.3599202632904053, 2.284271717071533, 2.186560034751892, 2.0695793628692627, 1.9361218214035034, 1.7889814376831055, 1.630950689315796, 1.4648230075836182, 1.2933915853500366, 1.1194495558738708, 0.9457898437976837, 0.7752058804035187, 0.6104906797409058, 0.45443761348724365, 0.3098393678665161, 0.1794896125793457, 0.06618112325668335, -0.027292847633361816, -0.09813910722732544]","(0.0, 0.0)","(4.4412775319412225e-15, 2.775798457463264e-16)",0.0031209404997978676,0.0,0.0005841447723668012
1661949167:394998589,0.06241880999595735,0.0037163414734890975,29.999999999999996,1.0,"[6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 15.999999523162842, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0]","[2.4575735330581665, 2.4797409772872925, 2.465678572654724, 2.4190207719802856, 2.343402624130249, 2.2424577474594116, 2.119821310043335, 1.9791273474693298, 1.8240101337432861, 1.6581043601036072, 1.4850445985794067, 1.3084649443626404, 1.1320002675056458, 0.9592845141887665, 0.7939523458480835, 0.639638364315033, 0.4999767541885376, 0.3786020278930664, 0.2791486382484436, 0.20525115728378296, 0.16054368019104004, 0.14866113662719727, 0.17323756217956543]","(0.0, 0.0)","(4.441213994351352e-15, 2.775758746469595e-16)",0.0031209404997978676,0.0,0.00059540097369123
1661949167:612354013,0.06241880999595735,0.0037460801023721383,29.999999999999996,1.0,[],[],"(0.0, 0.0)","(4.4412775319412225e-15, 2.775798457463264e-16)",0.0031209404997978676,0.0,0.0006251396025742705
1661949167:793991176,0.06241880999595735,0.0037513251291177905,29.999999999999996,1.0,"[6.0, 7.0, 8.000000238418579, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0]","[2.3504602909088135, 2.4102470874786377, 2.4221010208129883, 2.390846610069275, 2.3213101625442505, 2.2183152437210083, 2.0866883993148804, 1.9312536120414734, 1.7568364143371582, 1.5682620406150818, 1.3703556656837463, 1.1679419875144958, 0.9658462107181549, 0.7688937187194824, 0.5819094181060791, 0.40971839427948, 0.2571457624435425, 0.12901675701141357, 0.030156254768371582, -0.03461050987243652, -0.06045854091644287, -0.04256248474121094, 0.023902535438537598]","(0.0, 0.0)","(4.441256352542602e-15, 2.775785220339126e-16)",0.0031209404997978676,0.0,0.0006303846293199229
1661949168:61720192,0.06241880999595735,0.003779793472691092,29.999999999999996,1.0,"[6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0]","[2.3983196020126343, 2.429863929748535, 2.417642593383789, 2.3662450313568115, 2.2802613973617554, 2.1642810106277466, 2.022894501686096, 1.860691487789154, 1.6822614669799805, 1.492194950580597, 1.2950813174247742, 1.0955105423927307, 0.8980728983879089, 0.7073577046394348, 0.5279552936553955, 0.36445534229278564, 0.22144770622253418, 0.1035224199295044, 0.015269160270690918, -0.03872191905975342, -0.053861260414123535, -0.0255587100982666, 0.05077552795410156]","(0.0, 0.0)","(4.441129280392737e-15, 2.775705800245461e-16)",0.0031209404997978676,0.0,0.0006588529728932245
1661949168:290191135,0.06241880999595735,0.0037622132905009657,29.999999999999996,1.0,"[6.0, 7.0, 7.999999761581421, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0]","[2.4651674032211304, 2.436725616455078, 2.3769307136535645, 2.2893590927124023, 2.1775858402252197, 2.0451875925064087, 1.8957392573356628, 1.73281729221344, 1.5599974989891052, 1.3808553814888, 1.1989672183990479, 1.01790851354599, 0.8412550687789917, 0.6725828945636749, 0.5154677629470825, 0.3734853267669678, 0.2502117156982422, 0.14922255277633667, 0.07409369945526123, 0.02840101718902588, 0.015720248222351074, 0.03962743282318115, 0.10369813442230225]","(0.0, 0.0)","(4.441192815558717e-15, 2.7757455097241983e-16)",0.0031209404997978676,0.0,0.0006412727907030979
1661949168:462480745,0.06241880999595735,0.00372187371157188,29.999999999999996,1.0,"[6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0]","[2.338555932044983, 2.327446460723877, 2.2805957794189453, 2.202042818069458, 2.095826268196106, 1.96598482131958, 1.8165568709373474, 1.6515812277793884, 1.4750964641571045, 1.291141390800476, 1.1037545204162598, 0.9169745445251465, 0.73484006524086, 0.5613898634910583, 0.40066230297088623, 0.25669634342193604, 0.13353049755096436, 0.03520345687866211, -0.03424632549285889, -0.07077991962432861, -0.0703587532043457, -0.02894437313079834, 0.057502150535583496]","(0.0, 0.0)","(4.4411186913751424e-15, 2.775699182109464e-16)",0.0031209404997978676,0.0,0.0006009332117740124
1661949168:680407725,0.06241880999595735,0.00372187371157188,29.999999999999996,1.0,"[6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0]","[2.338555932044983, 2.327446460723877, 2.2805957794189453, 2.202042818069458, 2.095826268196106, 1.96598482131958, 1.8165568709373474, 1.6515812277793884, 1.4750964641571045, 1.291141390800476, 1.1037545204162598, 0.9169745445251465, 0.73484006524086, 0.5613898634910583, 0.40066230297088623, 0.25669634342193604, 0.13353049755096436, 0.03520345687866211, -0.03424632549285889, -0.07077991962432861, -0.0703587532043457, -0.02894437313079834, 0.057502150535583496]","(0.0, 0.0)","(4.441139869460827e-15, 2.775712418413017e-16)",0.0031209404997978676,0.0,0.0006009332117740124
1661949168:818573820,0.06241880999595735,0.003448723790635061,29.999999999999996,-1.0,"[6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0]","[2.338555932044983, 2.327446460723877, 2.2805957794189453, 2.202042818069458, 2.095826268196106, 1.96598482131958, 1.8165568709373474, 1.6515812277793884, 1.4750964641571045, 1.291141390800476, 1.1037545204162598, 0.9169745445251465, 0.73484006524086, 0.5613898634910583, 0.40066230297088623, 0.25669634342193604, 0.13353049755096436, 0.03520345687866211, -0.03424632549285889, -0.07077991962432861, -0.0703587532043457, -0.02894437313079834, 0.057502150535583496]","(0.0, 0.0)","(4.441065747044584e-15, 2.775666091902865e-16)",0.0031209404997978676,0.0,0.00032778329083719336
1661949168:953581190,0.06241880999595735,0.003765743267244093,29.999999999999996,1.0,[],[],"(0.0, 0.0)","(4.441055158329953e-15, 2.7756594739562205e-16)",0.0031209404997978676,0.0,0.0006448027674462255
1661949169:165306994,0.06241880999595735,0.0037458532911047817,29.999999999999996,1.0,[],[],"(0.0, 0.0)","(4.441129280392737e-15, 2.775705800245461e-16)",0.0031209404997978676,0.0,0.0006249127913069142
1661949169:390497253,0.06241880999595735,0.0037412749367683722,29.999999999999996,1.0,[],[],"(0.0, 0.0)","(4.441129280392737e-15, 2.775705800245461e-16)",0.0031209404997978676,0.0,0.0006203344369705046
