Time stamp,Error Wheel,Output wheel,Error Velocity / Brake,Output velocity,Center Point - Lane x,Center Point - Lane Y,GPS,Ego Velocity,P,I,D
1661951457:840559979,-0.025954489218188506,-0.0015610796264684387,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.00026335516555901344
1661951458:44889457,-0.025954489218188506,-0.0015525892111820103,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.00025486475027258504
1661951458:260384477,-0.025954489218188506,-0.0015585965696997097,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.00026087210879028444
1661951458:442063465,-0.025954489218188506,-0.00156453381494763,30.0,1.0,[],[],"(0.0, 0.0)","(1.3879025380363385e-16, -3.6030392273283345e-18)",-0.0012977244609094253,0.0,-0.00026680935403820474
1661951458:641194599,-0.025954489218188503,-0.0015555811107840747,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878694456994207e-16, -3.602953318566896e-18)",-0.0012977244609094253,0.0,-0.00025785664987464937
1661951458:841998034,-0.025954489218188506,-0.0015564673329992902,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.00025874287208986496
1661951459:62768273,-0.025954489218188506,-0.0015583776391815186,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.0002606531782720932
1661951459:250378056,-0.02595448921818851,-0.0015574996902528344,30.0,1.0,[],[],"(0.0, 0.0)","(1.3879720370808591e-16, -3.603219649063152e-18)",-0.0012977244609094255,0.0,-0.00025977522934340897
1661951459:455332031,-0.025954489218188506,-0.0015563152137416515,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.0002585907528322262
1661951459:770754382,-0.025954489218188503,-0.0015528230287662867,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878694456994207e-16, -3.602953318566896e-18)",-0.0012977244609094253,0.0,-0.00025509856785686146
1661951459:947472804,-0.025954489218188506,-0.00154006300363228,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.0002423385427228547
1661951460:142998839,-0.025954489218188506,-0.001556334564439933,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.00025861010353050784
1661951460:342816531,-0.025954489218188506,-0.0015560216231214328,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.0002582971622120075
1661951460:539135833,-0.025954489218188506,-0.0015603651450952912,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.00026264068418586597
1661951460:741796952,-0.025954489218188503,-0.0015579996718659503,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878694456994207e-16, -3.602953318566896e-18)",-0.0012977244609094253,0.0,-0.00026027521095652495
1661951460:940293767,-0.025954489218188506,-0.0015431902698573774,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.00024546580894795213
1661951461:140910082,-0.025954489218188506,-0.0015569948332368826,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.0002592703723274572
1661951461:338781611,-0.025954489218188506,-0.0015595776646382727,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.0002618532037288474
1661951461:540799721,-0.025954489218188506,-0.001554818676215681,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.00025709421530625576
1661951461:733495980,-0.025954489218188503,-0.001559272538949791,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878694456994207e-16, -3.602953318566896e-18)",-0.0012977244609094253,0.0,-0.0002615480780403657
1661951461:943662997,-0.025954489218188506,-0.0015591164767037448,30.0,1.0,[],[],"(0.0, 0.0)","(1.3879422509237999e-16, -3.603142323250009e-18)",-0.0012977244609094253,0.0,-0.0002613920157943194
1661951462:145923090,-0.025954489218188506,-0.0015558890053450542,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.00025816454443562887
1661951462:344701242,-0.025954489218188506,-0.0015479560895278886,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.0002502316286184634
1661951462:539678434,-0.025954489218188506,-0.0015581079954903004,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.000260383534580875
1661951462:741529276,-0.025954489218188503,-0.0015616741105376176,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878694456994207e-16, -3.602953318566896e-18)",-0.0012977244609094253,0.0,-0.00026394964962819214
1661951462:941515535,-0.025954489218188506,-0.0015457271262315341,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.0002480026653221087
1661951463:143086474,-0.025954489218188506,-0.0015463777188186537,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.0002486532579092283
1661951463:341264791,-0.025954489218188506,-0.0015556855963586194,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.0002579611354491942
1661951463:549813920,-0.025954489218188506,-0.0015459861616567688,30.0,1.0,[],[],"(0.0, 0.0)","(1.387892610169563e-16, -3.6030134542697406e-18)",-0.0012977244609094253,0.0,-0.00024826170074734356
1661951463:742069090,-0.025954489218188503,-0.0015607980087944892,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878694456994207e-16, -3.602953318566896e-18)",-0.0012977244609094253,0.0,-0.0002630735478850639
1661951463:941815609,-0.025954489218188506,-0.0015189482481289328,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.00022122378721950746
1661951464:140162877,-0.025954489218188506,-0.001549545014293692,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.0002518205533842666
1661951464:342031495,-0.025954489218188506,-0.0015521543722613314,30.0,1.0,[],[],"(0.0, 0.0)","(1.3879356319514002e-16, -3.603125140186684e-18)",-0.0012977244609094253,0.0,-0.00025442991135190613
1661951464:539376469,-0.025954489218188506,-0.0015514291839676619,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.0002537047230582365
1661951464:741564694,-0.025954489218188506,-0.0015595386191984979,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.0002618141582890726
1661951464:941382680,-0.025954489218188506,-0.0015575812329623245,30.0,1.0,[],[],"(0.0, 0.0)","(1.387892610169563e-16, -3.6030134542697406e-18)",-0.0012977244609094253,0.0,-0.00025985677205289925
1661951465:142772402,-0.025954489218188506,-0.0015563634422952547,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.0002586389813858295
1661951465:346072175,-0.025954489218188506,-0.0015564882441731437,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.00025876378326371844
1661951465:542095346,-0.025954489218188506,-0.0015538490491947758,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.00025612458828535044
1661951465:842961827,-0.025954489218188506,-0.0015491948256276843,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.00025147036471825907
1661951466:51252543,-0.025954489218188506,-0.001551901598596694,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.00025417713768726867
1661951466:243882890,-0.025954489218188506,-0.0015542951472774496,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.00025657068636802423
1661951466:441355746,-0.025954489218188506,-0.001554140436812779,30.0,1.0,[],[],"(0.0, 0.0)","(1.3881044354704007e-16, -3.603563359502523e-18)",-0.0012977244609094253,0.0,-0.00025641597590335364
1661951466:639077431,-0.025954489218188506,-0.0015450571685610929,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.00024733270765166747
1661951466:850145612,-0.025954489218188506,-0.0015530995038878618,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.0002553750429784365
1661951467:49881899,-0.025954489218188506,-0.0015536202651972853,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.0002558958042878599
1661951467:241467537,-0.025954489218188506,-0.0015577106280976554,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.0002599861671882301
1661951467:441499451,-0.025954489218188506,-0.0015501698560057436,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.00025244539509631825
1661951467:649778241,-0.025954489218188506,-0.0015484312349399029,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.0002507067740304777
1661951467:842765710,-0.025954489218188506,-0.0015527304060244064,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.000255005945114981
1661951468:48449902,-0.025954489218188506,-0.001534122407367083,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.00023639794645765772
1661951468:242402633,-0.025954489218188506,-0.0015390538170803915,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.0002413293561709661
1661951468:441096575,-0.025954489218188506,-0.0015456107930088908,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.0002478863320994654
1661951468:640961344,-0.025954489218188506,-0.0015547986410788266,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.0002570741801694013
1661951468:840779550,-0.025954489218188506,-0.0015567939943359006,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.0002590695334264753
1661951469:41407596,-0.025954489218188506,-0.001550497820216,30.0,1.0,[],[],"(0.0, 0.0)","(1.3879025380363385e-16, -3.6030392273283345e-18)",-0.0012977244609094253,0.0,-0.00025277335930657465
1661951469:240159394,-0.025954489218188506,-0.0015613382263927266,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.00026361376548330136
1661951469:446100170,-0.025954489218188506,-0.0015589706312765367,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.00026124617036711134
1661951469:652514985,-0.025954489218188506,-0.0015530291314351096,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.0002553046705256842
1661951469:842534407,-0.025954489218188503,-0.0015552955826105357,30.0,1.0,[],[],"(0.0, 0.0)","(1.3879389414297086e-16, -3.60313373169786e-18)",-0.0012977244609094253,0.0,-0.0002575711217011103
1661951470:42190507,-0.025954489218188506,-0.001557202786939022,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.00025947832602959666
1661951470:355007036,-0.025954489218188506,-0.0015493825963675653,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.00025165813545814
1661951470:538239102,-0.025954489218188506,-0.00154437964296672,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.0002466551820572946
1661951470:741228495,-0.025954489218188506,-0.0015417811945923584,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.00024405673368293307
1661951470:940141618,-0.025954489218188503,-0.0015553355062898275,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878859916706185e-16, -3.602996272435519e-18)",-0.0012977244609094253,0.0,-0.00025761104538040206
1661951471:137722794,-0.025954489218188506,-0.001531839463389707,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.00023411500248028165
1661951471:340053199,-0.025954489218188506,-0.0015346667841801063,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.00023694232327068094
1661951471:539234903,-0.025954489218188506,-0.0015572102089817853,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.0002594857480723601
1661951471:741669962,-0.025954489218188506,-0.001550124787236404,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.0002524003263269788
1661951471:950976032,-0.025954489218188506,-0.0015562129795670474,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.0002584885186576221
1661951472:142879779,-0.025954489218188506,-0.001558370150205729,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.00026064568929630373
1661951472:343917814,-0.025954489218188506,-0.0015547060950050996,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.00025698163409567423
1661951472:541239697,-0.025954489218188506,-0.001554983325388502,30.0,1.0,[],[],"(0.0, 0.0)","(1.3881474703857303e-16, -3.6036750795144315e-18)",-0.0012977244609094253,0.0,-0.00025725886447907677
1661951472:748772833,-0.025954489218188503,-0.0015565469980546175,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878694456994207e-16, -3.602953318566896e-18)",-0.0012977244609094253,0.0,-0.00025882253714519206
1661951472:947791833,-0.025954489218188506,-0.0015636487270554646,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.00026592426614603935
1661951473:141893719,-0.025954489218188506,-0.0015592781946004433,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.000261553733691018
1661951473:337772026,-0.025954489218188506,-0.001554373782680692,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.0002566493217712667
1661951473:542253167,-0.025954489218188506,-0.001557651965418132,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.00025992750450870653
