Time stamp,Error Wheel,Output wheel,Error Velocity / Brake,Output velocity,Center Point - Lane x,Center Point - Lane Y,GPS,Ego Velocity,P,I,D
1661939094:506088978,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.006983649900791494, 0.0018416121787859518)",-0.0,0.0,-0.0
1661939094:713765879,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.006263397761193507, 0.00844983712302968)",-0.0,0.0,-0.0
1661939094:906080361,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.0048226856190510875, -0.009560609885628115)",-0.0,0.0,-0.0
1661939095:109046714,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.008087681582148726, 0.004646093650591355)",-0.0,0.0,-0.0
1661939095:318438600,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.005768871177053072, 0.0019455807314075224)",-0.0,0.0,-0.0
1661939095:510489315,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.015018665746696892, 0.017418111747986856)",-0.0,0.0,-0.0
1661939095:704922187,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.00010164317770823549, 0.007437152314022751)",-0.0,0.0,-0.0
1661939095:905969888,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.0024549333964916714, 0.008853587599950166)",-0.0,0.0,-0.0
1661939096:107010210,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.00448925525745947, -0.0031135787168443084)",-0.0,0.0,-0.0
1661939096:309985377,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.008808692921552912, -0.010236874669501713)",-0.0,0.0,-0.0
1661939096:508314252,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.00010995126210079726, 0.007365718092729976)",-0.0,0.0,-0.0
1661939096:706452358,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.012883817084012383, 0.005286850528341981)",-0.0,0.0,-0.0
1661939096:907475505,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.011866145932848625, 0.0164656367860817)",-0.0,0.0,-0.0
1661939097:107302776,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.00412141135291689, -0.0024278040796227264)",-0.0,0.0,-0.0
1661939097:311966194,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.003712722982643426, -0.00216024316722323)",-0.0,0.0,-0.0
1661939097:505312963,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.000614098451804009, 0.006515169297448328)",-0.0,0.0,-0.0
1661939097:708705419,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.021422169566065772, 0.0014207105928414976)",-0.0,0.0,-0.0
1661939098:17387746,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.009318650720501745, 0.005303678042248163)",-0.0,0.0,-0.0
1661939098:211734969,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.005421166944785503, 0.002836824076291441)",-0.0,0.0,-0.0
1661939098:406397200,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.016297539170613867, -0.0011068720889471982)",-0.0,0.0,-0.0
1661939098:607485202,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.0025984483687493684, 0.006860584204994123)",-0.0,0.0,-0.0
1661939098:805059766,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.006550567995509588, 0.0004952547892842527)",-0.0,0.0,-0.0
1661939099:107177290,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.004499225213036964, -0.011603694401299254)",-0.0,0.0,-0.0
1661939099:305495292,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.003963811358081173, -0.009273826604064152)",-0.0,0.0,-0.0
1661939099:504668831,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.003775950262237959, -0.006415538649325386)",-0.0,0.0,-0.0
1661939099:708961009,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.00604972478890831, -0.005896826729616452)",-0.0,0.0,-0.0
1661939099:910425936,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.014289466471492122, 0.013751833394816473)",-0.0,0.0,-0.0
1661939100:108680296,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.0004977485710123349, -0.0010788756797743286)",-0.0,0.0,-0.0
1661939100:210222424,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.005373922135250675, 0.007636535664538412)",-0.0,0.0,-0.0
1661939100:405935322,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.0017160657703651587, -0.0012724547350707164)",-0.0,0.0,-0.0
1661939100:607041509,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.004689839849543895, -0.008205423116196441)",-0.0,0.0,-0.0
1661939100:907939446,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.0028076561239278883, -0.0023244396389317584)",-0.0,0.0,-0.0
1661939101:8283695,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.011805806618264941, 0.005509997886028912)",-0.0,0.0,-0.0
1661939101:210465904,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.0022453935245090183, -0.0009648195438018739)",-0.0,0.0,-0.0
1661939101:506670818,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.006163744886932677, -0.01002459140869635)",-0.0,0.0,-0.0
1661939101:705662880,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.0016815802485409068, -0.01037388245109624)",-0.0,0.0,-0.0
1661939101:806157027,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.0004205021358409477, -0.004604100716123487)",-0.0,0.0,-0.0
1661939102:9542623,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.0019711412067654017, 0.00816475790353303)",-0.0,0.0,-0.0
1661939102:208064869,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.0057873975882376085, 0.010491068459769663)",-0.0,0.0,-0.0
1661939102:406415260,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.0032506580659563016, 0.004297708670930692)",-0.0,0.0,-0.0
1661939102:606692098,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.005955124256306179, 0.01129014023192868)",-0.0,0.0,-0.0
1661939102:815422837,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.001863750456022098, 0.0028296015214056133)",-0.0,0.0,-0.0
1661939103:7640666,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.004920872316118653, 0.002119735513222164)",-0.0,0.0,-0.0
1661939103:214915630,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.009130989874473807, -0.006443021351085458)",-0.0,0.0,-0.0
1661939103:409242745,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.0007270369453159224, -0.0005193842603174837)",-0.0,0.0,-0.0
1661939103:604727908,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.00226809513949743, 0.004694568967840158)",-0.0,0.0,-0.0
1661939103:804304473,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.0006980975149102816, 0.01389411012223559)",-0.0,0.0,-0.0
1661939104:8521185,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.013290882064835426, 0.0024842658358303665)",-0.0,0.0,-0.0
1661939104:205562959,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.012280112706600555, -0.003534411388951838)",-0.0,0.0,-0.0
1661939104:411655763,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.0007319390721848433, -0.012398489733973346)",-0.0,0.0,-0.0
1661939104:529085617,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.000897763128621424, -0.0001574481343615704)",-0.0,0.0,-0.0
1661939104:708763929,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.0017097917537096888, -0.004784352337566461)",-0.0,0.0,-0.0
1661939104:907292884,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.001102079541198354, -0.0021425240227097124)",-0.0,0.0,-0.0
1661939105:109941206,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.005001704809501186, 0.012300435241146568)",-0.0,0.0,-0.0
1661939105:303806851,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.0210032666934633, 0.001733840118900454)",-0.0,0.0,-0.0
1661939105:506204735,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.004113744882944341, 0.004854762661978689)",-0.0,0.0,-0.0
1661939105:707736185,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.0013895087722599652, 0.030210661166760258)",-0.0,0.0,-0.0
1661939105:904602859,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.0030811686075982994, -0.0009097131182494335)",-0.0,0.0,-0.0
1661939106:106205068,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.0018093915642445214, 0.010336780160142686)",-0.0,0.0,-0.0
1661939106:207454532,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.00439467511209911, -0.0026801228643093824)",-0.0,0.0,-0.0
1661939106:529883894,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.0036411148272579327, -0.00614125164126291)",-0.0,0.0,-0.0
1661939106:705657672,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.006766625143167962, -0.0013999683903353566)",-0.0,0.0,-0.0
1661939106:930457849,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.013320981309863936, -0.019302077534494075)",-0.0,0.0,-0.0
1661939107:6667935,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.001028359974599651, 0.007605158779261894)",-0.0,0.0,-0.0
1661939107:226649867,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.012254479730721808, 0.01939311679757448)",-0.0,0.0,-0.0
1661939107:406896986,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.011640701614441373, -0.012510432964185697)",-0.0,0.0,-0.0
1661939107:607025442,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.004215121901490522, 0.003302590163319432)",-0.0,0.0,-0.0
1661939107:807658578,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.006537267502359435, -0.004888268407515626)",-0.0,0.0,-0.0
1661939108:7941945,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.0035489499807249453, -0.0065475239587546785)",-0.0,0.0,-0.0
1661939108:205139012,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.0009699888581206869, -0.015188026150895166)",-0.0,0.0,-0.0
1661939108:405956880,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.007670123171132613, 0.0020095578552619163)",-0.0,0.0,-0.0
1661939108:610953107,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.008278970201978705, -0.004014679454107884)",-0.0,0.0,-0.0
1661939108:807307326,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.005710993508453633, -0.0023271750133207654)",-0.0,0.0,-0.0
1661939109:23265842,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.0034881540493763353, -0.0016472554753266323)",-0.0,0.0,-0.0
1661939109:206349236,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.009624844626495214, 0.002295885848295021)",-0.0,0.0,-0.0
1661939109:411114974,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.006905786623796899, -0.005161270758757627)",-0.0,0.0,-0.0
1661939109:606842914,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.013245230611593054, -0.004147308292762352)",-0.0,0.0,-0.0
1661939109:810601177,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.01212671482157662, -0.001093456985560365)",-0.0,0.0,-0.0
1661939110:5565917,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.00555617226448365, 0.0018652420426346988)",-0.0,0.0,-0.0
1661939110:206110108,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.005601450173577453, 0.006604840936978094)",-0.0,0.0,-0.0
1661939110:306969563,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.00623125078679436, 0.006718694871838882)",-0.0,0.0,-0.0
1661939110:506627932,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.007925941781192642, 0.0024092084855891534)",-0.0,0.0,-0.0
1661939110:705391498,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.003966690104500136, -0.004364802048376015)",-0.0,0.0,-0.0
1661939110:913609366,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.007381845810888665, -0.004597468313758491)",-0.0,0.0,-0.0
1661939111:104852014,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.02378688856117975, -0.00516645848001455)",-0.0,0.0,-0.0
1661939111:312774897,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.011301361628777637, -0.008906861723566062)",-0.0,0.0,-0.0
1661939111:505481203,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.0023245507996923253, 0.0019661456411627304)",-0.0,0.0,-0.0
1661939111:708586647,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.01602462101945362, -0.0066952853321972)",-0.0,0.0,-0.0
1661939111:907018781,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.0045466148193070224, 0.0023877276716569966)",-0.0,0.0,-0.0
1661939112:106071733,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(9.853255643263152e-06, 0.0008027912006605296)",-0.0,0.0,-0.0
1661939112:404522585,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.0022286818042584946, 0.002276138836867942)",-0.0,0.0,-0.0
1661939112:614095427,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.01534611413264736, 0.0022717737392920056)",-0.0,0.0,-0.0
1661939112:809539543,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.012852921178792463, -0.013692880122614671)",-0.0,0.0,-0.0
1661939113:11274403,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.005799376404814306, -0.006608275259415417)",-0.0,0.0,-0.0
1661939113:205430364,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.0012902944792101234, -0.005348057103456142)",-0.0,0.0,-0.0
1661939113:409058012,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.014445273474193809, -0.0022091399649477096)",-0.0,0.0,-0.0
1661939113:628109146,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.0021509135636095006, 0.001109324514458684)",-0.0,0.0,-0.0
1661939113:810233883,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.0014240929659844284, -0.007264003508142421)",-0.0,0.0,-0.0
1661939114:6573276,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.005112106494483344, 0.005433227248451368)",-0.0,0.0,-0.0
1661939114:208321983,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.0009594889362293492, -0.003481532813742974)",-0.0,0.0,-0.0
1661939114:405113741,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.0045112353360270445, 3.1834525280682056e-05)",-0.0,0.0,-0.0
1661939114:621800562,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.009884568361400104, 0.0035474037809003485)",-0.0,0.0,-0.0
1661939114:816054731,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.00020243638850005177, 0.006149297480696636)",-0.0,0.0,-0.0
1661939115:12224152,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.0008449880288335719, 0.0028073143402819562)",-0.0,0.0,-0.0
1661939115:109028970,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.0008553284405659333, -0.01834615242017052)",-0.0,0.0,-0.0
1661939115:329709838,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.00405479244261292, -0.0021145594268424787)",-0.0,0.0,-0.0
1661939115:506037376,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.005845189709963293, -0.00438321412495676)",-0.0,0.0,-0.0
1661939115:705550110,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.002984242172577163, -0.0026119614104492097)",-0.0,0.0,-0.0
1661939115:909368307,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.008004413020943358, -0.00548773410474954)",-0.0,0.0,-0.0
1661939116:107844069,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.008950340180753184, -0.007014505233923454)",-0.0,0.0,-0.0
1661939116:308421720,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.004367262904808287, 0.01087442674809495)",-0.0,0.0,-0.0
1661939116:508346846,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.000788545833212277, -0.006549252030724579)",-0.0,0.0,-0.0
1661939116:705297103,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.002917934154505275, 0.011914335530575351)",-0.0,0.0,-0.0
1661939116:910438884,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.009208058795308394, 0.0046680653864747705)",-0.0,0.0,-0.0
1661939117:108251539,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.0030438254320138, -0.0008846794414966692)",-0.0,0.0,-0.0
1661939117:309281114,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.009866391407300496, 0.0002790137584324989)",-0.0,0.0,-0.0
1661939117:509925228,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.0010885745872596074, -0.004969068321229284)",-0.0,0.0,-0.0
1661939117:704734249,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.00025018311384363944, -0.003814505540199)",-0.0,0.0,-0.0
1661939117:905122011,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.005657323482836959, -0.0004426347086756951)",-0.0,0.0,-0.0
1661939118:103875607,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.01163351139898603, -0.01032440974670857)",-0.0,0.0,-0.0
1661939118:304401819,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.005822102918308224, 0.010919503544056184)",-0.0,0.0,-0.0
1661939118:503927403,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.0024181315639497172, 0.01904295027777639)",-0.0,0.0,-0.0
1661939118:706474475,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.006146648950968044, -0.00017461947122051865)",-0.0,0.0,-0.0
1661939118:910222135,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.003140508364386306, 0.0026971858643829944)",-0.0,0.0,-0.0
1661939119:104998696,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.0021950697804750765, 0.02048665183121466)",-0.0,0.0,-0.0
1661939119:305747256,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.00039099504767701847, 0.00266365253002231)",-0.0,0.0,-0.0
1661939119:504240309,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.001803817236887993, -0.002835520249373854)",-0.0,0.0,-0.0
1661939119:704682857,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.0053209038445054665, -0.0018743979955889946)",-0.0,0.0,-0.0
1661939119:916217972,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.002019262573091464, 0.0065647931573717955)",-0.0,0.0,-0.0
1661939120:129214467,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.00713659151974215, 0.0016883056107354132)",-0.0,0.0,-0.0
1661939120:303568806,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.0013171646155916187, 0.010251061227781546)",-0.0,0.0,-0.0
1661939120:504199590,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.00035349420829997974, 0.002103209455959518)",-0.0,0.0,-0.0
1661939120:711241535,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.0038002853166708575, 9.742738826692253e-05)",-0.0,0.0,-0.0
1661939120:910087890,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.004365995837715927, 0.00591126062711889)",-0.0,0.0,-0.0
1661939121:7239544,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.016779281548443815, 0.01045389517554446)",-0.0,0.0,-0.0
1661939121:207964050,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.001226599349977988, -0.0036311509716355182)",-0.0,0.0,-0.0
1661939121:413179672,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.007121118358503395, 0.005251146191501597)",-0.0,0.0,-0.0
1661939121:611088614,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.006452358389844602, -0.007564026434212575)",-0.0,0.0,-0.0
1661939121:804151140,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.0020650652084566613, -0.004112105015896061)",-0.0,0.0,-0.0
1661939122:25252054,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.011066457480676736, 0.007026282829960322)",-0.0,0.0,-0.0
1661939122:306756604,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.0013878860068878554, 0.0058478128564924264)",-0.0,0.0,-0.0
1661939122:504484113,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.0028769718658257985, -0.014325631165094882)",-0.0,0.0,-0.0
1661939122:620397332,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.0027404756552803465, 0.002553239007592868)",-0.0,0.0,-0.0
1661939122:811221671,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.0014137047770594637, 0.002003490607375096)",-0.0,0.0,-0.0
1661939123:6833553,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.01040517634288179, -0.003774536945359583)",-0.0,0.0,-0.0
1661939123:207911988,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(0.010738037892555794, 0.0008536026949934242)",-0.0,0.0,-0.0
1661939123:405434018,-0.0,0.0,30.0,1.0,[],[],"(0.0, 0.0)","(-0.01180343074442752, 0.00927363915191936)",-0.0,0.0,-0.0
