Time stamp,Error Wheel,Output wheel,Error Velocity / Brake,Output velocity,Center Point - Lane x,Center Point - Lane Y,GPS,Ego Velocity,P,I,D
1661955949:162462264,-0.025954489218188506,-0.0014831943891070393,30.0,1.0,"[6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0]","[0.3260815143585205, 0.4487106204032898, 0.5328776836395264, 0.5815527439117432, 0.5977060794830322, 0.5843074321746826, 0.5443270206451416, 0.48073482513427734, 0.3965010643005371, 0.29459547996520996, 0.17798829078674316, 0.04964947700500488, -0.08745074272155762, -0.23034262657165527, -0.3760557174682617]","(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.00018546992819761397
1661955949:461813519,-0.025954489218188506,-0.001488436854113507,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.00019071239320408176
1661955949:773365312,-0.025954489218188506,-0.0014990596263506116,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.00020133516544118627
1661955949:967792497,-0.025954489218188506,-0.00149436594028729,30.0,1.0,"[6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 12.0, 13.0, 14.0, 15.0, 16.000000476837158, 17.0, 18.0, 19.0, 20.0]","[0.42426133155822754, 0.38077878952026367, 0.4285130500793457, 0.542346715927124, 0.6971623301506042, 0.8678421974182129, 1.0292688012123108, 1.029263436794281, 1.1563164591789246, 1.223879635334015, 1.2068353295326233, 1.0800657272338867, 0.8184528350830078, 0.3968789577484131, -0.20977377891540527, -1.0266231894493103]","(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.00019664147937786464
1661955950:170554947,-0.025954489218188506,-0.0015166880201821114,30.0,1.0,"[6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 12.0, 13.0, 14.0, 15.0, 16.000000476837158, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0]","[0.42426133155822754, 0.38077878952026367, 0.4285130500793457, 0.542346715927124, 0.6971623301506042, 0.8678421974182129, 1.0292688012123108, 1.029263436794281, 1.1563164591789246, 1.223879635334015, 1.2068353295326233, 1.0800657272338867, 0.8184528350830078, 0.3968789577484131, -0.20977377891540527, -1.0266231894493103, -2.078787088394165, -3.391383111476898]","(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.000218963559272686
1661955950:462220307,-0.025954489218188506,-0.0014938716761545754,30.0,1.0,"[6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 12.0, 13.0, 14.0, 15.0, 16.000000476837158, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0]","[0.42426133155822754, 0.38077878952026367, 0.4285130500793457, 0.542346715927124, 0.6971623301506042, 0.8678421974182129, 1.0292688012123108, 1.029263436794281, 1.1563164591789246, 1.223879635334015, 1.2068353295326233, 1.0800657272338867, 0.8184528350830078, 0.3968789577484131, -0.20977377891540527, -1.0266231894493103, -2.078787088394165, -3.391383111476898]","(0.0, 0.0)","(1.3879124660451466e-16, -3.60306500075565e-18)",-0.0012977244609094253,0.0,-0.00019614721524515005
1661955950:767210081,-0.025954489218188506,-0.001484070166012838,30.0,1.0,"[6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 12.0, 13.0, 14.0, 15.0, 16.000000476837158, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0]","[0.42426133155822754, 0.38077878952026367, 0.4285130500793457, 0.542346715927124, 0.6971623301506042, 0.8678421974182129, 1.0292688012123108, 1.029263436794281, 1.1563164591789246, 1.223879635334015, 1.2068353295326233, 1.0800657272338867, 0.8184528350830078, 0.3968789577484131, -0.20977377891540527, -1.0266231894493103, -2.078787088394165, -3.391383111476898, -4.989529490470886]","(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.00018634570510341257
1661955951:69820672,-0.025954489218188506,-0.0014850051452461987,30.0,1.0,"[11.0, 12.0, 13.0]","[0.8372464776039124, 0.9769210815429688, 1.1160778403282166]","(0.0, 0.0)","(1.3878793732347976e-16, -3.60297909076517e-18)",-0.0012977244609094253,0.0,-0.00018728068433677337
1661955951:283119556,-0.025954489218188506,-0.0015286001790931144,30.0,1.0,"[11.0, 12.0, 13.0]","[0.8372464776039124, 0.9769210815429688, 1.1160778403282166]","(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.00023087571818368918
1661955951:567700290,-0.025954489218188506,-0.001472806774955854,30.0,1.0,"[6.0, 7.0, 7.999999761581421, 9.0, 10.0, 11.0, 12.0, 13.0, 13.0, 14.0, 15.0, 15.999999523162842, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0]","[0.27825915813446045, 0.36008918285369873, 0.4587501883506775, 0.5727711319923401, 0.700681746006012, 0.8410112857818604, 0.992289125919342, 1.1530447006225586, 1.1530451774597168, 1.3218078017234802, 1.497106909751892, 1.67747163772583, 1.8614316582679749, 2.047516345977783, 2.234255075454712, 2.4201769828796387, 2.6038113832473755, 2.783688187599182, 2.958336591720581, 3.126285672187805, 3.286064863204956, 3.436203718185425, 3.575231432914734, 3.7016777992248535, 3.814071774482727, 3.9109429121017456, 3.990820288658142]","(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.00017508231404642858
1661955951:767305569,-0.025954489218188506,-0.0015266732285721442,30.0,1.0,"[6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 13.0, 14.0, 15.0, 16.000000476837158, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0]","[0.27400684356689453, 0.35810619592666626, 0.4585828185081482, 0.5740798711776733, 0.7032406330108643, 0.8447079658508301, 0.9971253871917725, 1.1591356992721558, 1.1591359376907349, 1.329382300376892, 1.5065080523490906, 1.6891560554504395, 1.8759695291519165, 2.0655916929244995, 2.2566651105880737, 2.447833776473999, 2.63774037361145, 2.8250279426574707, 3.0083398818969727, 3.1863187551498413, 3.3576085567474365, 3.5208516120910645, 3.6746914386749268, 3.817771077156067, 3.9487338066101074, 4.066222667694092, 4.168880581855774]","(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.00022894876766271893
1661955952:70423355,-0.025954489218188506,-0.0015060609384862013,30.0,1.0,"[6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 13.0, 14.0, 15.0, 16.000000476837158, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0]","[0.2706749439239502, 0.37415289878845215, 0.4881681203842163, 0.6121389865875244, 0.7454836964607239, 0.8876209259033203, 1.037968933582306, 1.1959462761878967, 1.1959466338157654, 1.3609715104103088, 1.5324625968933105, 1.7098382711410522, 1.892516553401947, 2.07991623878479, 2.271455764770508, 2.4665534496307373, 2.664627432823181, 2.8650964498519897, 3.067379355430603, 3.2708934545516968, 3.475058078765869, 3.679291248321533, 3.8830113410949707, 4.085637092590332, 4.286586403846741, 4.485278129577637, 4.681130528450012]","(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.0002083364775767761
1661955952:262352693,-0.025954489218188506,-0.0015159700680124754,30.0,1.0,"[5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 13.0, 14.0, 15.0, 16.000000476837158, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0]","[0.183854341506958, 0.26665186882019043, 0.36395812034606934, 0.4741255044937134, 0.5955057144165039, 0.7264509201049805, 0.8653130531311035, 1.0104443430900574, 1.1601964235305786, 1.1601969599723816, 1.3129221200942993, 1.4669727683067322, 1.620700180530548, 1.7724568843841553, 1.9205948114395142, 2.06346595287323, 2.1994218826293945, 2.326815366744995, 2.4439982175827026, 2.549322009086609, 2.6411396265029907, 2.7178021669387817, 2.77766215801239, 2.8190715312957764, 2.84038245677948, 2.8399463891983032, 2.8161160945892334]","(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.0002182456071030501
1661955952:561832768,-0.025954489218188506,-0.0015068041863499511,30.0,1.0,"[5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0]","[0.20332694053649902, 0.27326834201812744, 0.3602481484413147, 0.46242815256118774, 0.5779697895050049, 0.7050344944000244, 0.8417840003967285, 0.9863796234130859, 1.1369832158088684, 1.1369835138320923, 1.2917563915252686, 1.448860228061676, 1.6064565777778625, 1.7627070546150208, 1.9157729744911194, 2.0638163089752197, 2.204998016357422, 2.3374801874160767, 2.4594240188598633, 2.568991541862488, 2.6643435955047607, 2.743641972541809, 2.805048704147339, 2.8467249870300293, 2.8668324947357178, 2.8635326623916626, 2.834986686706543]","(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.00020907972544052572
1661955952:760622425,-0.025954489218188506,-0.001512231465811562,30.0,1.0,"[5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0]","[0.207680344581604, 0.2690354585647583, 0.3519577980041504, 0.45334064960479736, 0.5700774192810059, 0.6990609169006348, 0.8371849060058594, 0.9813423156738281, 1.1284263730049133, 1.1284270882606506, 1.275331437587738, 1.4189488887786865, 1.5561727285385132, 1.683896541595459, 1.7990131974220276, 1.8984161615371704, 1.9789987802505493, 2.037653923034668, 2.071274995803833, 2.076755166053772, 2.05098819732666, 1.9908666610717773, 1.8932840824127197, 1.7551339864730835, 1.5733089447021484, 1.3447027802467346, 1.0662086009979248, 0.7347195148468018, 0.34712886810302734, -0.0996699333190918, -0.6087839603424072, -1.183319628238678, -1.8263840675354004]","(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.00021450700490213662
1661955953:60861394,-0.025954489218188506,-0.001507356987242373,30.0,1.0,"[5.0, 6.0, 7.0, 8.000000238418579, 9.0, 10.0, 11.0, 12.0, 13.0, 13.0, 14.0, 15.0, 16.000000476837158, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.000000953674316, 33.0, 34.0, 35.0, 36.0, 37.0]","[0.20766794681549072, 0.266776442527771, 0.349115252494812, 0.45095348358154297, 0.5685601830482483, 0.6982042789459229, 0.8361546993255615, 0.978680431842804, 1.1220508217811584, 1.1220515370368958, 1.2625355124473572, 1.3964017629623413, 1.5199198126792908, 1.6293580532073975, 1.720986008644104, 1.7910721898078918, 1.8358861804008484, 1.8516965508460999, 1.8347725868225098, 1.7813829183578491, 1.6877972483634949, 1.5502837300300598, 1.3651119470596313, 1.1285510063171387, 0.836869478225708, 0.48633646965026855, 0.07322120666503906, -0.4062073230743408, -0.9556803107261658, -1.5789286494255066, -2.279682993888855, -3.0616750717163086, -3.9286354780197144, -4.884294867515564]","(0.0, 0.0)","(1.3879157754129795e-16, -3.603073591980028e-18)",-0.0012977244609094253,0.0,-0.00020963252633294775
1661955953:360751736,-0.02595448921818851,-0.0014945031447058934,30.0,1.0,"[5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 13.0, 14.0, 15.0, 15.999999523162842, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 31.999999046325684, 32.999999046325684, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0]","[0.20836961269378662, 0.2701101303100586, 0.3532024621963501, 0.45447611808776855, 0.5707610845565796, 0.6988864541053772, 0.8356823921203613, 0.9779781699180603, 1.1226035952568054, 1.1226041913032532, 1.2663888931274414, 1.406162440776825, 1.5387542843818665, 1.6609944701194763, 1.7697121500968933, 1.8617371916770935, 1.933899164199829, 1.9830277562141418, 2.0059527158737183, 1.9995031356811523, 1.9605091214179993, 1.8858004808425903, 1.7722061276435852, 1.6165563464164734, 1.4156805276870728, 1.166408121585846, 0.8655690550804138, 0.5099928379058838, 0.09650897979736328, -0.3780529499053955, -0.916862964630127, -1.5230916142463684, -2.1999094486236572, -2.9504865407943726, -3.777993679046631, -4.685600757598877]","(0.0, 0.0)","(1.3879720370808591e-16, -3.603219649063152e-18)",-0.0012977244609094255,0.0,-0.00019677868379646798
1661955953:568596331,-0.025954489218188506,-0.001514531139006111,30.0,1.0,"[5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0]","[0.20126962661743164, 0.264001727104187, 0.3503732681274414, 0.45606929063796997, 0.5767752528190613, 0.7081760764122009, 0.8459570407867432, 0.9858031272888184, 1.123400092124939]","(0.0, 0.0)","(1.3878893009122003e-16, -3.603004863332146e-18)",-0.0012977244609094253,0.0,-0.00021680667809668565
1661955953:783057277,-0.025954489218188503,-0.001529093080735624,30.0,1.0,"[5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.000000953674316]","[0.160910964012146, 0.2916271686553955, 0.40846776962280273, 0.514798641204834, 0.6139857769012451, 0.709395170211792, 0.8043925762176514, 0.90234375, 1.006615161895752, 1.0066146850585938, 1.1205716133117676, 1.2475804686546326, 1.3910068273544312, 1.5542171597480774, 1.7405768036842346, 1.9534519910812378, 2.1962088346481323, 2.4722126722335815, 2.7848299741744995, 3.137426257133484, 3.5333675146102905, 3.976020336151123, 4.468749642372131, 5.014922142028809, 5.617903351783752, 6.281059503555298, 7.007755756378174, 7.801359176635742, 8.665234565734863]","(0.0, 0.0)","(1.3878694456994207e-16, -3.602953318566896e-18)",-0.0012977244609094253,0.0,-0.00023136861982619867
1661955953:896160343,-0.025954489218188506,-0.0015118190914753566,30.0,1.0,"[5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 13.0, 14.0, 15.0, 15.999999523162842, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0]","[0.1636507511138916, 0.2889363169670105, 0.40533608198165894, 0.5149626135826111, 0.6199281811714172, 0.7223455309867859, 0.824326753616333, 0.9279846549034119, 1.0354313850402832, 1.035431146621704, 1.1487789750099182, 1.2701409459114075, 1.4016293287277222, 1.5453562140464783, 1.7034341096878052, 1.87797611951828, 2.0710936784744263, 2.2849000692367554, 2.5215073823928833, 2.78302800655365, 3.071574568748474, 3.3892598152160645, 3.7381954193115234, 4.120494365692139, 4.538268685340881, 4.9936312437057495, 5.488694667816162]","(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.0002140946305659313
1661955954:185790019,-0.025954489218188506,-0.001518612484848149,30.0,1.0,"[5.0, 6.0, 7.0, 8.000000238418579, 9.0, 10.0, 11.0, 12.0, 13.0]","[0.20332670211791992, 0.23775291442871094, 0.3046433925628662, 0.3980405330657959, 0.5119869709014893, 0.6405251026153564, 0.7776976227760315, 0.9175469875335693, 1.0541160106658936]","(0.0, 0.0)","(1.3878462820025133e-16, -3.602893184871396e-18)",-0.0012977244609094253,0.0,-0.00022088802393872357
1661955954:505328151,-0.025954489218188506,-0.0015063713982609315,30.0,1.0,"[5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0]","[0.18267494440078735, 0.2693352699279785, 0.31725090742111206, 0.3485066890716553, 0.38518810272216797, 0.44937992095947266, 0.5631678104400635, 0.7486367225646973, 1.0278716683387756]","(0.0, 0.0)","(1.387849591054732e-16, -3.60290177527643e-18)",-0.0012977244609094253,0.0,-0.0002086469373515061
1661955954:915690039,-0.025954489218188506,-0.0015062065697377632,30.0,1.0,"[5.0, 6.0, 7.0, 8.000000238418579, 9.0, 10.0, 11.0, 12.0, 13.0]","[0.1589118242263794, 0.1736634373664856, 0.19685804843902588, 0.2373652458190918, 0.30405402183532715, 0.4057941436767578, 0.5514547824859619, 0.7499048709869385, 1.010014533996582]","(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.00020848210882833793
1661955955:12230275,-0.025954489218188506,-0.0014896376299959422,30.0,1.0,"[5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0]","[0.22315609455108643, 0.38963234424591064, 0.5217011570930481, 0.6217135787010193, 0.6920201778411865, 0.7349720001220703, 0.7529200911521912, 0.7482151389122009, 0.7232081890106201, 0.6802499294281006, 0.6216914653778076, 0.5498833656311035, 0.467177152633667, 0.37592315673828125]","(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.0001919131690865169
1661955955:222561006,-0.025954489218188503,-0.0015204049226424442,30.0,1.0,[],[],"(0.0, 0.0)","(1.3878859916706185e-16, -3.602996272435519e-18)",-0.0012977244609094253,0.0,-0.00022268046173301896
1661955955:595847074,-0.025954489218188506,-0.00151888779833132,30.0,1.0,"[5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0]","[0.2302088737487793, 0.5238683223724365, 0.7700016498565674, 0.9712873101234436, 1.1304038166999817, 1.2500296235084534, 1.3328433632850647, 1.3815234899520874, 1.3987481594085693, 1.3871962428092957, 1.3495460152626038, 1.288476049900055, 1.2066649794578552, 1.1067907810211182, 0.991532564163208, 0.8635685443878174]","(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.00022116333742189454
1661955955:694966639,-0.025954489218188506,-0.0014944204792269637,30.0,1.0,"[5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0]","[0.2302088737487793, 0.5238683223724365, 0.7700016498565674, 0.9712873101234436, 1.1304038166999817, 1.2500296235084534, 1.3328433632850647, 1.3815234899520874, 1.3987481594085693, 1.3871962428092957, 1.3495460152626038, 1.288476049900055, 1.2066649794578552, 1.1067907810211182, 0.991532564163208, 0.8635685443878174]","(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.00019669601831753827
1661955955:980505426,-0.025954489218188506,-0.00152864156177892,30.0,1.0,"[5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0]","[0.2302088737487793, 0.5238683223724365, 0.7700016498565674, 0.9712873101234436, 1.1304038166999817, 1.2500296235084534, 1.3328433632850647, 1.3815234899520874, 1.3987481594085693, 1.3871962428092957, 1.3495460152626038, 1.288476049900055, 1.2066649794578552, 1.1067907810211182, 0.991532564163208, 0.8635685443878174]","(0.0, 0.0)","(1.3878727548620991e-16, -3.6029619092586875e-18)",-0.0012977244609094253,0.0,-0.0002309171008694945
1661955956:182706984,-0.025954489218188506,-0.0014818347669917312,30.0,1.0,"[5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0]","[0.2302088737487793, 0.5238683223724365, 0.7700016498565674, 0.9712873101234436, 1.1304038166999817, 1.2500296235084534, 1.3328433632850647, 1.3815234899520874, 1.3987481594085693, 1.3871962428092957, 1.3495460152626038, 1.288476049900055, 1.2066649794578552, 1.1067907810211182, 0.991532564163208, 0.8635685443878174]","(0.0, 0.0)","(1.3878826824448176e-16, -3.6029876815798606e-18)",-0.0012977244609094253,0.0,-0.00018411030608230587
1661955956:482785532,-0.025954489218188506,-0.0014915183746799596,30.0,1.0,"[5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0]","[0.2302088737487793, 0.5238683223724365, 0.7700016498565674, 0.9712873101234436, 1.1304038166999817, 1.2500296235084534, 1.3328433632850647, 1.3815234899520874, 1.3987481594085693, 1.3871962428092957, 1.3495460152626038, 1.288476049900055, 1.2066649794578552, 1.1067907810211182, 0.991532564163208, 0.8635685443878174]","(0.0, 0.0)","(1.3878893009122003e-16, -3.603004863332146e-18)",-0.0012977244609094253,0.0,-0.00019379391377053444
