Time stamp,Error Wheel,Output wheel,Error Velocity / Brake,Output velocity,Center Point - Lane x,Center Point - Lane Y,GPS,Ego Velocity,P,I,D
1661948832:587238097,-0.0,0.0,30.0,1.0,"[6.0, 7.0, 8.000000238418579, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0]","[0.6833707094192505, 0.6955205798149109, 0.7085556983947754, 0.7223993837833405, 0.7369752526283264, 0.7522067427635193, 0.7680172324180603, 0.7843305766582489, 0.8010699450969696, 0.8181589245796204, 0.8355211615562439, 0.8530800640583038, 0.8707591593265533, 0.8884818851947784, 0.9061718881130219, 0.9237525165081024, 0.9411473870277405, 0.9582798779010773, 0.9750736057758331, 0.9914520382881165, 1.0073387622833252, 1.0226571559906006, 1.0373309254646301, 1.0512831807136536, 1.0644378662109375, 1.0767182111740112]","(0.0, 0.0)","(0.0, 0.0)",-0.0,0.0,-0.0
1661948832:816353424,0.06241880999595735,0.003579987515446612,29.999999999999996,1.0,"[6.0, 7.0, 8.000000238418579, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 31.999999046325684, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0, 62.0, 63.0, 63.99999809265137, 65.0, 66.0, 67.0, 68.0, 69.0, 70.0, 71.0, 72.0, 73.0, 74.0]","[0.6836927831172943, 0.6974548101425171, 0.7117942571640015, 0.7266715466976166, 0.742047131061554, 0.7578813135623932, 0.7741346955299377, 0.7907676994800568, 0.8077407777309418, 0.8250141739845276, 0.8425486087799072, 0.8603043556213379, 0.8782418966293335, 0.8963217437267303, 0.9145040810108185, 0.9327496588230133, 0.9510188102722168, 0.9692718982696533, 0.9874693751335144, 1.0055718421936035, 1.0235394835472107, 1.0413329601287842, 1.0589126348495483, 1.0762390494346619, 1.0932722687721252, 1.1099731922149658, 1.1263019442558289, 1.1263021230697632, 1.142219364643097, 1.157685399055481, 1.1726607084274292, 1.187105655670166, 1.20098078250885, 1.2142465114593506, 1.2268632650375366, 1.2387914657592773, 1.2499915957450867, 1.2604241967201233, 1.2700494527816772, 1.2788279056549072, 1.2867200374603271, 1.2936862111091614, 1.2996872067451477, 1.3046830296516418, 1.3086341619491577, 1.3115012645721436, 1.3132445216178894, 1.3138247728347778, 1.313202142715454, 1.3113371133804321, 1.308190107345581, 1.30372154712677, 1.297892153263092, 1.2906619310379028, 1.2819915413856506, 1.2718415260314941, 1.2601722478866577, 1.2469439506530762, 1.232117474079132, 1.2156527042388916, 1.1975106000900269, 1.1776514053344727, 1.1560355424880981, 1.1326234936714172, 1.1073755621910095, 1.0802522897720337, 1.0512142181396484, 1.0202215909957886, 0.98723503947258, 0.9522148370742798]","(0.0, 0.0)","(4.4411716369680715e-15, 2.7757322731050447e-16)",0.0031209404997978676,0.0,0.00045904701564874404
1661948833:51940172,0.06241880999595735,0.003663470326506195,29.999999999999996,1.0,"[6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 15.999999523162842, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.000000953674316]","[0.6712610423564911, 0.6966582536697388, 0.7205957174301147, 0.7431819438934326, 0.7645252645015717, 0.7847341001033783, 0.8039168119430542, 0.822181761264801, 0.8396375477313995, 0.8563924133777618, 0.8725548088550568, 0.888233095407486, 0.9035357236862183, 0.9185710251331329, 0.9334474802017212, 0.9482733607292175, 0.9631572365760803, 0.9782075583934784, 0.9935324192047119, 1.0092405676841736, 1.0254400372505188, 1.0422395467758179, 1.0597473978996277, 1.07807195186615, 1.097321629524231, 1.117604672908783, 1.1390299797058105]","(0.0, 0.0)","(4.441192815558717e-15, 2.7757455097241983e-16)",0.0031209404997978676,0.0,0.0005425298267083275
1661948833:256203570,0.06241880999595735,0.003680204418334581,29.999999999999996,1.0,"[6.0, 7.0, 7.999999761581421, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 31.999999046325684]","[0.7187989354133606, 0.7504743039608002, 0.7791398167610168, 0.8050494194030762, 0.8284575045108795, 0.8496181666851044, 0.8687855303287506, 0.8862139582633972, 0.9021573960781097, 0.9168702065944672, 0.9306064546108246, 0.9436204135417938, 0.9561661779880524, 0.9684980809688568, 0.9808700978755951, 0.9935365617275238, 1.006751537322998, 1.0207694172859192, 1.0358442068099976, 1.0522301197052002, 1.070181429386139, 1.089951992034912, 1.1117965579032898, 1.1359686851501465, 1.1627231240272522, 1.1923134922981262, 1.2249945402145386]","(0.0, 0.0)","(4.441192815558717e-15, 2.7757455097241983e-16)",0.0031209404997978676,0.0,0.000559263918536713
1661948833:474846296,0.06241880999595735,0.003726680292977448,29.999999999999996,1.0,"[6.0, 7.0, 7.999999761581421, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 31.999999046325684]","[0.7363033592700958, 0.7750347554683685, 0.8086017966270447, 0.8374816179275513, 0.8621510863304138, 0.8830868601799011, 0.9007662236690521, 0.9156657457351685, 0.9282625019550323, 0.9390334188938141, 0.9484555125236511, 0.9570053517818451, 0.965160071849823, 0.9733964502811432, 0.982191652059555, 0.9920223653316498, 1.0033655762672424, 1.0166979432106018, 1.0324968099594116, 1.051238775253296, 1.0734009146690369, 1.0994600057601929, 1.1298930644989014, 1.1651769280433655, 1.2057883739471436, 1.2522044777870178, 1.3049022555351257]","(0.0, 0.0)","(4.441213994351352e-15, 2.775758746469595e-16)",0.0031209404997978676,0.0,0.0006057397931795803
1661948833:693622438,0.06241880999595735,0.003728844222035713,29.999999999999996,1.0,"[6.0, 7.0, 7.999999761581421, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.000000476837158, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.000000953674316, 33.0]","[0.741384357213974, 0.7817995250225067, 0.816779613494873, 0.8468143045902252, 0.8723934888839722, 0.8940066993236542, 0.9121437072753906, 0.9272942543029785, 0.9399479925632477, 0.9505946934223175, 0.959724098443985, 0.9678258299827576, 0.9753898084163666, 0.9829054772853851, 0.990862637758255, 0.9997511506080627, 1.0100604891777039, 1.022280514240265, 1.0369009375572205, 1.05441153049469, 1.0753020644187927, 1.10006183385849, 1.1291810274124146, 1.1631491780281067, 1.2024560570716858, 1.2475911378860474, 1.29904443025589, 1.3573054671287537]","(0.0, 0.0)","(4.441192815558717e-15, 2.7757455097241983e-16)",0.0031209404997978676,0.0,0.0006079037222378453
1661948833:884783953,0.06241880999595735,0.0037549224115532185,29.999999999999996,1.0,"[6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 15.999999523162842, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0]","[0.7649846374988556, 0.7966101169586182, 0.8242909908294678, 0.848407119512558, 0.8693383038043976, 0.8874645829200745, 0.9031655490398407, 0.9168212413787842, 0.9288115203380585, 0.9395160973072052, 0.9493151307106018, 0.958588033914566, 0.9677150547504425, 0.9770760238170624, 0.987050473690033, 0.9980186223983765, 1.0103601217269897, 1.024454951286316, 1.0406829118728638, 1.0594238638877869, 1.081057608127594, 1.105964183807373, 1.134523093700409, 1.1671146750450134, 1.2041184306144714, 1.2459142804145813, 1.2928823232650757, 1.3454021215438843, 1.4038535952568054, 1.4686167240142822, 1.5400713086128235]","(0.0, 0.0)","(4.441129280392737e-15, 2.775705800245461e-16)",0.0031209404997978676,0.0,0.000633981911755351
1661948834:70795089,0.06241880999595735,0.003738252996417275,29.999999999999996,1.0,"[6.0, 7.0, 7.999999761581421, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.000000953674316, 33.0, 34.0, 35.0, 36.0]","[0.7149044573307037, 0.7595933079719543, 0.7952828109264374, 0.8228574693202972, 0.8432023525238037, 0.8572021722793579, 0.8657419383525848, 0.8697063326835632, 0.8699801862239838, 0.8674483895301819, 0.8629958927631378, 0.8575074374675751, 0.8518678545951843, 0.8469618558883667, 0.8436745405197144, 0.842890590429306, 0.8454948663711548, 0.8523721992969513, 0.8644074499607086, 0.8824855089187622, 0.9074911773204803, 0.9403092265129089, 0.9818245470523834, 1.0329220294952393, 1.0944864749908447, 1.1674026250839233, 1.2525555491447449, 1.350829839706421, 1.4631104469299316, 1.5902822017669678, 1.7332300543785095]","(0.0, 0.0)","(4.441182226238146e-15, 2.7757388913988413e-16)",0.0031209404997978676,0.0,0.0006173124966194073
1661948834:337293494,0.06241880999595735,0.0037194886498016604,29.999999999999996,1.0,"[6.0, 7.0, 7.999999761581421, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 15.999999523162842, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0]","[0.6994345784187317, 0.713220864534378, 0.723315954208374, 0.7302449941635132, 0.7345331311225891, 0.7367058992385864, 0.7372880578041077, 0.7368051409721375, 0.7357823252677917, 0.7347444891929626, 0.7342172861099243, 0.7347255647182465, 0.7367946207523346, 0.7409497499465942, 0.7477160692214966, 0.7576188445091248, 0.771183043718338, 0.7889342904090881, 0.8113973438739777, 0.839097648859024, 0.8725604116916656, 0.9123107492923737, 0.9588738977909088, 1.0127750635147095, 1.0745394229888916, 1.1446921229362488, 1.2237583994865417, 1.3122636675834656, 1.4107328057289124, 1.5196911692619324, 1.6396639943122864]","(0.0, 0.0)","(4.441192815558717e-15, 2.7757455097241983e-16)",0.0031209404997978676,0.0,0.0005985481500037927
1661948834:519342841,0.06241880999595735,0.003756221584763244,29.999999999999996,1.0,"[6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0]","[0.5400885939598083, 0.6072195172309875, 0.6567175388336182, 0.690465658903122, 0.7103469371795654, 0.7182446718215942, 0.7160418927669525, 0.705621749162674, 0.688867449760437, 0.6676621437072754, 0.643888920545578, 0.6194308996200562, 0.5961713790893555, 0.5759933888912201, 0.5607800185680389, 0.5524145364761353, 0.552780032157898, 0.5637596845626831, 0.5872366428375244, 0.625093936920166, 0.6792148649692535, 0.7514825165271759, 0.8437800407409668, 0.9579906165599823, 1.0959972739219666, 1.2596833109855652, 1.4509317874908447, 1.671625792980194, 1.9236485958099365, 2.208883285522461, 2.5292128324508667]","(0.0, 0.0)","(4.441192815558717e-15, 2.7757455097241983e-16)",0.0031209404997978676,0.0,0.0006352810849653764
