Time stamp,Error Wheel,Output wheel,Error Velocity / Brake,Output velocity,Center Point - Lane x,Center Point - Lane Y,GPS,Ego Velocity,P,I,D
1656945695:118303615,0.0,0.0,0.0,0.0,[0.0],[0.0],"(0.0, 0.0)","(0.0, 0.0)",0.0,0.0,0.0
1656945695:294779240,-3.1412846898553277,-0.1733912821297398,20.66562327668018,0.8449022167147207,"[1.0000000298023224, 2.0000000596046448, 3.0, 3.9999998807907104, 5.0, 6.0, 7.0, 8.000000238418579, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.000000476837158, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 31.999999046325684, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0, 62.0, 63.0, 64.00000190734863, 65.0, 66.0, 67.0, 68.0, 69.0, 70.0, 71.0, 72.0, 73.0, 74.0, 75.0, 76.0, 77.0, 78.0, 79.0, 80.0, 81.0, 82.0, 83.0, 84.0, 85.0, 86.0, 87.0, 88.0, 89.0, 90.0, 91.0, 92.0, 93.0, 94.0, 95.0, 96.0, 97.0, 98.0, 99.0, 100.0, 101.0, 102.0, 103.0, 104.0, 105.0, 106.0, 107.0, 108.0]","[-0.1320565938949585, -0.13517189025878906, -0.13815951347351074, -0.14101994037628174, -0.1437537670135498, -0.1463613510131836, -0.14884328842163086, -0.15119993686676025, -0.15343177318572998, -0.15553927421569824, -0.15752291679382324, -0.15938329696655273, -0.16112065315246582, -0.16273558139801025, -0.16422855854034424, -0.16560006141662598, -0.16685056686401367, -0.16798043251037598, -0.16899025440216064, -0.16988050937652588, -0.17065143585205078, -0.1713038682937622, -0.17183804512023926, -0.17225444316864014, -0.17255353927612305, -0.17273592948913574, -0.17280197143554688, -0.17275214195251465, -0.17258679866790771, -0.17230665683746338, -0.1719120740890503, -0.17140352725982666, -0.17078137397766113, -0.17004621028900146, -0.16919851303100586, -0.16823863983154297, -0.16716718673706055, -0.1659846305847168, -0.16469132900238037, -0.16328775882720947, -0.16177451610565186, -0.16015195846557617, -0.15842056274414062, -0.15658080577850342, -0.1546332836151123, -0.1525782346725464, -0.15041625499725342, -0.14814794063568115, -0.1457735300064087, -0.1432936191558838, -0.1407085657119751, -0.13801908493041992, -0.13522541522979736, -0.13232803344726562, -0.12932753562927246, -0.12622439861297607, -0.12301898002624512, -0.11971175670623779, -0.1163032054901123, -0.1127939224243164, -0.1091841459274292, -0.10547459125518799, -0.10166561603546143, -0.09775769710540771, -0.09375131130218506, -0.08964681625366211, -0.08544492721557617, -0.08114588260650635, -0.07675027847290039, -0.07225847244262695, -0.06767106056213379, -0.0629885196685791, -0.05821108818054199, -0.053339600563049316, -0.048374176025390625, -0.04331552982330322, -0.03816401958465576, -0.032920122146606445, -0.027584433555603027, -0.02215719223022461, -0.016638994216918945, -0.011030316352844238, -0.005331754684448242, 0.0004565715789794922, 0.006333827972412109, 0.012299776077270508, 0.018353819847106934, 0.024495601654052734, 0.030724525451660156, 0.037040114402770996, 0.04344213008880615, 0.04992985725402832, 0.0565028190612793, 0.06316077709197998, 0.06990301609039307, 0.07672929763793945, 0.08363890647888184, 0.09063148498535156, 0.09770667552947998, 0.10486376285552979, 0.11210250854492188, 0.1194223165512085, 0.12682271003723145, 0.13430333137512207, 0.14186358451843262, 0.14950311183929443, 0.15722131729125977, 0.16501784324645996]","(0.0, 0.0)","(-9.334376280675926, -0.0028746494691836034)",-0.1570642344927664,0.0,-0.016327047636973388
